smiles,value
*Cc1ccc(OC(*)=S)cc1,4.0372
*c1cc(COCCOCCOC)c(-c2cc(CCCCCCCCCCCC)c(*)s2)s1,1.7176
*CCCCCCCCCCCCCCCCCCOCO*,6.7236
*OC1CCC(OC(=O)CCC(*)=O)CC1,6.4253
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,2.3302
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,5.8163
*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,3.7438
*CC(CO*)(CS(=O)(=O)CCCC)CS(=O)(=O)CCCC,5.4465
*CCCC(Cl)C(*)Cl,6.8622
*CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C(*)NC1=O,5.8952
*CC(C)C=C(*)C,5.1994
*c1ccc(*)o1,1.8355
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,4.6702
*c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.9801
*CCOCCOC(=O)CCC(C)CC(=O)O*,6.43
*c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.3278
*CC(*)(C)C#N,7.6319
*N=C1C(=Nc2ccc(*)cc2)c2cccc3cccc1c23,2.1929
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)cc2)cc1,3.2555
*CCC(=O)O*,7.0337
*CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.7681
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.7224
*CCCOC(=O)c1cccc(C(=O)O*)c1,5.151
*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,4.6292
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.937
*c1ccc(C(C#N)(C(=O)OC)C(*)(C#N)C(=O)OC)cc1,5.3905
*c1ccc(Oc2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,3.5312
*c1ccc2c(*)c(C)[nH]c2c1,4.0225
*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.895
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)nc2)s1,3.3177
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,4.6344
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,3.4808
*c1cc(C#N)c(*)s1,1.691
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)c(C)c2)cc1C,4.1274
*C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,2.8561
*Cc1ccc(C(=O)c2ccc(*)s2)s1,3.4685
*c1ccc(Oc2ccccc2-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,2.5326
*CCOC(=O)CCCCCCC(=O)O*,6.9025
*C([2H])([2H])C(*)([2H])Cl,6.2382
*CC(*)(Cl)Cl,5.4955
*CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O*,6.0986
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,5.248
*CC(CCl)(CBr)COC(=O)CCCCC(=O)O*,6.6998
*CCCCCCCCCCCC(=O)N*,6.0986
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2,3.8597
*CCCCCOC(=O)CCCCCNC(=O)O*,6.3976
*CC(*)(C#N)C(=O)OCC,6.5171
*c1cc(CCCCC)c(*)s1,2.495
*CCCCCCCCNC(=O)CC(=O)N*,6.004
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)CC)CC2)cc1,2.8521
*Nc1ccc(OC(*)=S)cc1,3.7435
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1,2.9393
*C=Cc1ccc(*)c(C(=O)OC)c1C(=O)OC,4.11
*OC(*)CCC(=O)OC,6.1873
*CCC1CN(C(C)(C)C)C(=O)C1*,5.4772
*CC#CCOC(=O)CCCCCCCCC(=O)O*,6.1042
*C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N(*)C)c2)cc1,3.3332
*C(=S)NC(F)(F)C(*)(F)F,3.3248
*OC(C)CCOC(=O)CCC(*)=O,6.5372
*c1cc(*)c(O)c(C=O)c1,3.2778
*OC(C)CCCCC(*)=O,6.5026
*C(=O)CCC=CCCC(=O)N1CCN(*)CC1,5.4878
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,3.3633
*OC(=O)CCCCCCCCCC(*)=O,6.2966
*CCC(C#N)CC(C)=C(*)C,5.2759
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,3.4566
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CC(=O)O,4.0481
*CC(O*)C(C)(C)C,5.5394
*OC(=O)c1ccc(CCCCc2ccc(C(*)=O)cc2)cc1,4.8401
*OC1C(C)(C)C(OC(=O)C2CCC(C(*)=O)CC2)C1(C)C,6.4982
*NC(COC(C)=O)C(*)=O,5.9781
*C(C#N)C(*)(C#N)C#N,6.5693
*CC1(CO*)CCC(C)CC1,5.8565
*C(=O)Nc1nc(C#N)c(*)n1C,4.1864
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C(F)(F)F,3.9148
*C1C=CC(*)CC1,5.6051
*CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N*)cc1,5.1253
*Oc1c(Cl)cc(*)cc1Cl,4.3426
*C(C#N)=C(*)c1ccccc1,4.3452
*C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc(*)nc2)c1,3.9225
*CCCCCCCCCCOC(=O)CCCCC(=O)O*,6.5494
*NC(C)(C)CC(*)=O,5.5484
*OC(C)C(=O)OCC(*)=O,5.9109
*c1cc2sc3cc(*)sc3c2s1,1.8464
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.3101
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,3.7187
*Cc1ccc(C[n+]2ccc(-c3cc[n+](*)cc3)cc2)cc1,2.0993
*C=Nc1ccc(S(=O)(=O)c2ccc(N=Cc3ccc(Sc4ccc(*)o4)o3)cc2)cc1,3.0975
*NC(CCC(=O)OCCCCCCCC)C(*)=O,5.9976
*OC(*)C(Cl)Cl,6.5565
*CNC(=S)N*,4.2179
*CC(*)(F)Cl,6.2438
*Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc(*)cc2)cc1,4.8662
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc1,2.886
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.0632
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,5.1624
*N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc(*)ccc3n4CCCC)s2)s1,2.8673
*CCCCCOC(=O)C(=O)O*,5.5658
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,4.6624
*CCCCCCn1cc2c(n1)C(=O)c1cn(*)nc1C2=O,4.1587
*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,5.8961
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,2.497
*CCCOC(=O)O*,7.1953
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,3.1462
*NC(=S)c1ccc(O*)s1,3.2187
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)c1,3.8367
*C=C(*)c1ccccc1,0.1289
*Nc1c([2H])c([2H])c(*)c([2H])c1[2H],3.3666
*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,4.3295
*NC(C)C(=O)NCCCCCCCCCCC(*)=O,5.8221
*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,1.8659
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,3.5292
*CCOCCOCCOC(=O)CCCCC(=O)O*,6.384
*c1cc(OCCOC)c(*)s1,1.6015
*C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccc(-c4ccc(*)s4)s3)s2)s1,1.4486
*c1ccc(-c2ccc(-c3ccc(*)n3C)s2)s1,2.5449
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.9311
*OC(CC)CC(*)=O,6.4081
*CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N*,4.9889
*CCOCCOC(=O)O*,6.7562
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC(*)=O)cc2)cc1,5.1657
*C(=O)NCCCCCCCCNC(=O)c1cncc(*)c1,4.7551
*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1,4.4335
*CC(=O)Nc1ccc(Oc2cccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,2.0094
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O,2.9625
*c1ccc(*)n1C(C(=O)OCC)n1cccc1,2.8248
*Oc1ccc(C(CCCC)(CCCC)c2ccc(OC(*)=O)cc2)cc1,4.9969
*CC(*)c1ccc(C)nc1,4.8601
*C(=O)OCCCCCCOC(=O)N1CCN(*)CC1,5.9678
*CCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6622
*C=Cc1ccc(*)n1C,1.53
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,2.9795
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,3.1515
*Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc(*)cc3)cc2)cc1,2.9143
*Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1C,4.2557
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.4545
*CC(C)(CC)C(=O)N*,5.7057
*NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC(*)=O,5.3361
*NC(F)(F)CC(*)(F)F,7.1667
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.2843
*C*,6.8972
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.3322
*c1ccc(C(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.9955
*c1nc(-c2ccccc2)nc(N(*)c2ccccc2)n1,3.8771
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,4.0078
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.6674
*CC(C)(CCCC)C(=O)N*,6.0622
*C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,2.7025
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.2664
*Cc1ccc(CO*)cc1,4.9575
*/C=C\C(C#N)C*,5.3057
*c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC(*)CC5)nc4c3)ccc2o1,4.8558
*CCCCCCc1nnc(*)n1N,5.4103
*Cc1ccc(COC(=O)CCCCSCCCCC(=O)O*)cc1,4.7687
*c1cc(CCCCCCCCCC2COC(C)(C)O2)c(*)s1,2.9938
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3sc(*)c4c3OCCO4)cc2)cc1,2.929
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C5(c6ccc(C(*)=O)cc6)OC(=O)c6ccccc65)cc4)cc3)OC(=O)c3ccccc32)cc1,4.0362
*CC(*)(C#N)C(=O)OCC(C)C,6.6162
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8548
*CNC(=S)c1ccc(*)s1,3.5084
*C(=S)OC(=S)c1ccc(*)cc1,2.8098
*CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,3.8434
*NCc1cc(C(=O)O)cc(CNc2nc(-c3csc(*)n3)cs2)c1N,3.7145
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)C(C)C1,5.8979
*CC(*)CC(C)C,6.7394
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,4.734
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,4.7039
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,3.3567
*CCCCC(C)CC(=O)N*,6.0469
*CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.9557
*C(*)(F)F,7.2027
*=CC1OC(C=*)C2C(=O)N(c3ccccc3)C(=O)C12,5.3284
*CCC(=O)OCCOC(=O)CCN1CCN(*)CC1,5.0863
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,3.3644
*CCCCCCCCCCNC(=O)CCC(=O)N*,5.9532
*CCCCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.6731
*C=C(*)c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1,1.1102
*Nc1ccc(C2(c3ccc(NC(=O)Cc4ccc(Oc5ccc(C(*)=O)cc5)cc4)cc3)OC(=O)c3ccccc32)cc1,4.1183
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9125
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,5.8072
*CC(CCl)(CCl)COC(=O)CCCCC(=O)O*,6.8357
*CCOCCOCCOC(=O)CCCCCC(=O)O*,6.1082
*CC(*)c1cc(OC)ccc1OC,3.8323
*c1cc(OCCOCCCC)c(*)s1,2.819
*CCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,5.7148
*CC1CCC(COC(=O)CCCCC(=O)O*)CC1,6.7775
*OC1C(O)C(*)OC(CO)C1O,6.8487
*C1=C2OCCOC2=C(c2ccc(-c3ccc(*)s3)s2)S1(=O)=O,1.9368
*OC(=O)Oc1cccc(OC(=O)OC2CC3CC(*)CC(C2)O3)c1,5.8268
*CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.6607
*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C)c(C)c1,3.2926
*c1csc(*)c1,3.5591
*NNC(=O)c1ccc(C(*)=O)cc1,4.8451
*CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.536
*c1ccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,2.6364
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.1894
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,4.479
*Oc1ccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)cc1,5.2532
*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)O)cc2C(=O)O)cc1,3.0773
*C(=O)OC1CC(*)N(C(=O)OCc2ccccc2)C1,5.588
*c1cc(N=Nc2ccc(C(=O)O)cc2)cc(*)c1O,2.9911
*CC(=O)OC(=O)c1cccc(O*)c1,4.4815
*OC(*)CCl,7.2522
*CCOCCOCCOC(=O)CCSCCC(=O)O*,5.3579
*CC(CC)(CCl)CO*,6.1616
*CC(*)C(=O)n1sc2ccccc2c1=O,1.2252
*CC(C)C1C(=O)N(CCC)C(=O)C1*,5.8295
*c1cccc(-c2nnc(*)o2)c1,4.1016
*CC(OO*)c1ccc(Br)cc1,5.1335
*c1sc(*)c2c1OCC(CCCCS(=O)(=O)O)O2,2.1668
*CCNC(=O)CCCCCCC(=O)N*,5.7413
*Oc1cccc(Oc2cccc(*)n2)c1,4.536
*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,5.7331
*CC1CCCC(CNC(=O)c2cccc(C(=O)N*)c2)C1,4.8123
*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OCCO3)c2c1OCCO2,1.0217
*CC(*)c1ccncc1,2.5368
*c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc(*)cc1S3)N2,3.8947
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,4.2825
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1519
*NC(=S)OC(*)=S,2.5906
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,4.8862
*c1sc(*)c2nc(-c3ccccc3)c(C)nc12,2.498
*OC(F)(F)C(F)(F)C(*)(F)F,9.4523
*NC(CCC(=O)OCCC)C(*)=O,5.8843
*c1cc(-c2ccc(OCCCCCC)cc2)c(*)s1,2.6448
*NC(=O)Oc1ccc(*)s1,3.8172
*ON(C(F)(F)F)C(F)(F)C(F)=C(F)C(*)(F)F,4.6645
*COC(=S)O*,4.8041
*c1sc(-c2cc(CCCCCC)c(*)s2)cc1CCCCCC,1.6319
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,5.9559
*c1cc2sc(*)cc2s1,1.8963
*CC1(C)CC(CC2(C)CC(N3C(=O)N4C(c5ccc(OC)cc5)N(*)C(=O)N4C3c3ccc(OC)cc3)CC(C)(C)C2)CC(C)(C)C1,4.8726
*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])[2H],6.3862
*CC(*)(Cl)C(=O)OCC,6.3834
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.813
*CC(*)C(=O)N(O)c1cccc(C)c1,4.1845
*Oc1cccc(NC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C(*)=O)cc3)cc2)c1,3.9647
*CCCCCOC(=O)NCCSCCSCCNC(=O)O*,5.3739
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O*)C(F)(F)C(F)(F)C(F)(F)F,6.9563
*c1cc(-c2ccccc2)c(*)[nH]1,2.9521
*CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.894
*Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc(*)cc4)=C(C#N)C#N)ccc3c2)cc1,2.9429
*c1cccc(-c2nnc(-c3nnc(*)o3)o2)c1,4.3431
*CCCCCCCCCCC(=O)O*,6.8465
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,7.4251
*Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc(*)c2)c1,4.5011
*OC1C(CO)OC(*)C(NC(C)=O)C1O,5.9496
*CCN(CCCC(=O)Nc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)NCC1CCCC(CNC(=O)O*)C1,3.1195
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,3.551
*NOC(=O)O*,6.2663
*c1cc(-c2ccc(F)cc2)c(*)s1,2.6765
*CC(*)OC(C)=O,6.8523
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,3.9429
*c1cnc(*)c(C)c1,5.1042
*Oc1c(C)c(C)c(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)c(C)c1C,3.2842
*Nc1ccc(*)cc1,4.0074
*CC(CS(C)(=O)=O)O*,5.2613
*NC(CCCCNC(=O)NCCCNC(*)=O)C(=O)OC,5.6996
*c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc(*)nc4CCCCCCCCCCCC)s3)s2)s1,2.2184
*CC(*)(F)C#N,7.7512
*OC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)OC3COC4C(*)COC34)cc2)cc1,4.4189
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,3.7798
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,4.1722
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,3.3958
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,2.9133
*C#Cc1sc(-c2sc(*)c3c2OCCO3)c2c1OCCO2,1.7209
*Oc1cccc(*)c1,4.9932
*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)oc6c5)cc4o3)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.2022
*C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,3.1109
*OC1CCC(C2CCC(OC(=O)CCCCCCCCC(*)=O)CC2)CC1,6.3469
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,5.4028
*C(=O)C1CC(OC(=O)CCC)CN1*,5.4104
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,2.9006
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,2.7917
*CCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.321
*CNC(=O)CCCCC(=O)NCC1COC(*)CO1,6.0452
*OC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,4.3936
*OC(=O)CCCCCCCCCCCCCCCCC(*)=O,6.1592
*c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(*)c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,3.5491
*OC(C=C)CC(*)=O,6.1885
*CCCCCCOC(=O)C(=O)O*,5.9794
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,3.396
*C=C(*)c1ccc(N)cc1,0.2588
*NC(Cc1c[nH]cn1)C(*)=O,5.0757
*CCN1C(=O)C(=CCCCC=C2SC(=S)N(*)C2=O)SC1=S,3.4576
*OCCOCCOc1cc(*)nc2ccc(C)cc12,4.1994
*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,4.6051
*NC(=O)c1ccc(C(*)=O)s1,3.683
*CC(*)(C)C(=O)OCC,6.4148
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,2.8936
*c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,3.1009
*C(=O)NNC(=O)c1cnc(*)cn1,3.0611
*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.5408
*CCOC(=O)c1ccc(C(=O)O*)c2c1CC2,4.3335
*Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC(*)=O)cc2)cc1,4.0366
