smiles,value
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,7.8208
*CC(*)(C)C(=O)OCCOCC,5.9514
*CC(C#N)(C#N)C(C#N)C(C#N)(C#N)*,6.2447
*CC(*)c1ccc(S(=O)(=O)O)cc1,2.9445
*CCOC(=O)C1CCC(C(=O)O*)CC1,6.4481
*CC(*)C(=O)OCC(F)(F)F,6.7224
*c1c(F)c(F)c(*)c(F)c1F,3.0457
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,4.7904
*CC(OCC)C(C#N)(C#N)C(*)(C#N)C(=O)OC,5.4071
*CC(C)(C)COC(=O)CCCCC(=O)O*,6.5878
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,2.0738
*CCCCCCOC(=O)NCCSCCCCCSCCNC(=O)O*,5.1327
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,6.9544
*CC(*)C(N)=O,6.3764
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,6.2709
*CC(*)N1CCCC1=O,5.5902
*CCCC(*)C#N,7.4859
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,4.4908
*CC(*)(C)C(=O)OC1(C)CCOC(=O)C1,5.9976
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,1.224
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O*,5.7563
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,6.2672
*CCOCCOCCOC(=O)CCCCCC(=O)O*,5.5157
*CCOC(=O)NCCCCCCCCCCNC(=O)O*,6.6421
*CC(*)CCc1ccc(C)cc1,4.5772
*CC(*)(C)C(=O)OCC(F)(F)F,6.3398
*CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C#N)(C#N)*,6.4504
*Nc1nc(*)nc(Cl)n1,4.2584
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,7.543
*CC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)*,6.2667
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,5.1615
*SC(C)C(*)=O,3.8079
*CC(*)CNc1ccc(*(=O)*)cn1,3.0852
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,6.2733
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7185
*CC(*)(C)C(=O)OCC(=O)N1CCCC1,5.3385
*CCC1CCC(*)C1,7.9915
*CC(*)C(=O)OC(CC)CC,6.2722
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,6.3994
*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,6.5378
*CC(*)(C)C(=O)OCCC#N,6.2508
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,4.2335
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.4326
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.2862
*Cc1ccc(CSSSS*)cc1,3.591
*OC(=O)CCCCCCCCCCCCC(*)=O,5.2681
*CCCCCC(=O)S*,5.0001
*CCC(C)CC(=O)O*,6.7489
*CC(*)(Cl)C#N,5.8652
*C(C#N)C(C#N)(C#N)*,5.8992
*CC(*)(C)C(=O)OCC,6.2424
*C1OC(C(F)(F)F)(C(F)(F)F)OC1(*)F,8.0982
*C(F)C(*)(F)OC(F)(F)F,7.802
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,5.3218
*CC(*)C1=NCCN1,5.3283
*CCc1cc(Cl)c(*)cc1Cl,4.8608
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)n4CCCCCCCCCCCC)s3)s2)s1,2.1442
*C=CC1CC(*)C2C3CCC(C3)C12,5.7656
*CCCCCC(=O)N*,6.4774
*CNCN*,6.3053
*CC(*)C(=O)Nc1ccccc1Cl,4.2427
*C1C2CC(C)C(C2)C1*,6.7713
*CC(C)C(=O)O*,6.5897
*CC(*)(Br)Br,4.6615
*C=CC1CC(*)C(C#N)(CCC)C1,5.8705
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,2.5883
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,6.1125
*CC(*)C(=O)OCCCCSC,5.1007
C(F)(F)C(=O)C(F)(F)C(=O),4.1205
*Oc1cccc(Oc2cccc(*)n2)c1,3.8579
*CC(*)(C)C#N,7.1863
*CC(CBr)O*,5.4664
*OC(F)(F)C(*)(F)F,10.1137
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,6.2573
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCCC1,3.1917
*CCCCCOC(=O)CC(=O)O*,6.4679
*CCC1CC(*)C2C3CC(CC)C(C3)C12,7.528
*NC(C)C(=O)NCC(=O)NCC(=O)NCC(*)=O,5.4756
*CCC(F)(F)C(*)(F)Cl,7.4828
*C=CC(C*)CCC,5.7469
*OC(CCCCCCC=C)CC(*)=O,5.5852
*Sc1ccc(*)cc1,3.387
*OC(F)(F)C(F)(F)C(*)(F)F,9.1214
*CCCOC(=O)CCCCCCC(=O)O*,6.4907
*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,2.9894
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,6.184
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7714
*OC(c1cccc(*(=O)*)c1)C(C)(C)C(*)=O,3.7458
*C(I)=C(*)I,2.7328
*CCCCCOC(=O)NC(=O)C1CC1C(=O)NC(=O)O*,5.4301
*C=Cc1ccc(*)n1CCCCCC,1.3683
*CC(C)(CC)C(=O)O*,6.5912
*CO*,7.1211
*CCCCCNC(=S)N*,4.3365
*CC(*)C(=O)OCCCSCC,5.1212
*CCCCCCOC(=O)NCCSCCSCCNC(=O)O*,4.7777
*CC(*)(C)C(=O)Oc1ccccc1,4.8118
*Oc1ccc(SSCCCCCCCCCCSSc2ccc(*)cc2)cc1,4.2235
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,4.3552
*OC1CCC(OC(=O)OCCCCCOC(*)=O)CC1,6.0614
*NC1CCCC1C(*)=O,6.4002
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,6.0228
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,5.3983
*OC(CC(C)C)C(*)=O,5.8529
*CNON*,5.6289
*CC(C**#N)(C**#N)CO*,4.4086
*CCC(C(=O)OC)C(*)C(=O)OC,6.3252
*OC1CCC(OC(=O)OCCCCCCOC(*)=O)CC1,7.0127
*CC(*)O,7.5488
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,5.2823
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.0236
*c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,2.85
*C=CC1CC(*)C(C#N)(CC)C1,5.5315
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.104
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,8.7307
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,4.5832
