smiles,value
*c1ccc(C(F)(F)CC(*)(F)F)cc1,7.0413
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,6.2119
*Nc1ccc(NC(=O)NONC(*)=O)s1,5.6948
*CNc1ccc(N*)s1,4.8739
*Cc1ccc(Nc2ccc(*)s2)cc1,5.4067
*CNc1ccc(O*)s1,5.3042
*CNc1ccc(-c2ccc(*)cc2)s1,5.4046
*CCCN*,5.8246
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,5.2813
*Cc1ccc(C(=O)c2ccc(*)s2)s1,6.3555
*CONC(*)=O,7.3554
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,6.9837
*OC(F)(F)NC(*)(F)F,9.067
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,5.4552
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,5.8109
*C(F)C(*)(F)F,8.5986
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,5.7103
*CCC(=O)C(*)=S,6.4199
*CC(=O)CC(*)=O,5.6663
*C(=S)NC(F)(F)C(*)(F)F,6.3593
*CNON*,6.3414
*CNCC(*)=S,6.0922
*c1ccc(CC(F)(F)C(*)(F)F)s1,6.8904
*OC(F)(F)CC(*)(F)F,9.6085
*Cc1ccc(C(=S)O*)s1,6.4155
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,4.5131
*CNOC(*)=S,6.7958
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,5.1385
*NC(=S)NO*,5.7438
*CCC(=O)c1ccc(*)cc1,6.8635
*Cc1ccc(Cc2ccc(*)s2)s1,5.797
*NC(=O)Nc1ccc(*)s1,4.8361
*CCC(=O)c1ccc(*)s1,6.6564
*C(=S)C(F)(F)CC(*)(F)F,7.4545
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,6.9546
*Cc1ccc(CO*)cc1,6.5689
*NC(F)(F)NC(*)(F)F,8.5631
*Cc1ccc(Nc2ccc(*)cc2)cc1,5.3392
*OC(=S)OC(*)=O,7.3548
*CNCN*,6.0806
*C(=O)c1ccc(C(=O)C(*)=S)s1,6.8471
*Nc1ccc(C(=O)O*)cc1,6.8988
*NC(=O)c1ccc(C(*)=S)s1,6.1268
*NC(=S)c1ccc(O*)cc1,5.884
*CC(=O)OC(*)=S,6.7464
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,5.6338
*NC(F)(F)CC(*)(F)F,8.5515
*Cc1ccc(C(=O)C(*)=S)cc1,6.2998
*CNC(=S)O*,6.2178
*C(=S)CC(F)(F)C(*)(F)F,6.438
*C(=S)OC(=S)c1ccc(*)s1,6.3892
*CC(=O)NC(*)=S,5.8386
*Cc1ccc(NC(*)=S)s1,5.7769
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,6.2671
*CNC(=O)c1ccc(*)s1,6.3237
*CNC(=S)c1ccc(*)cc1,5.75
*Oc1ccc(CC(*)=O)cc1,6.3961
*Cc1ccc(C(=O)N*)cc1,6.8713
*CC(=O)Cc1ccc(*)cc1,6.2518
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,5.6896
*CCc1ccc(O*)s1,5.5608
*CC(=O)Cc1ccc(*)s1,6.0343
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,6.1599
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,6.7826
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,6.3228
*C(=O)CC(F)(F)C(*)(F)F,7.9225
*NC(=S)C(=O)O*,6.5527
*C(=O)c1ccc(OC(*)=S)s1,6.8199
*NC(=S)Nc1ccc(*)cc1,5.5113
*C(=O)c1ccc(Oc2ccc(*)s2)s1,6.3539
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,5.8604
*COCOCCCO*,7.1508
*COC(=O)O*,8.8314
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,5.7685
*C(=S)C(F)(F)NC(*)(F)F,7.8892
*Cc1ccc(-c2ccc(O*)cc2)s1,5.4992
*OC(=O)C(=S)C(*)=O,7.4364
*Cc1ccc(-c2ccc(N*)cc2)cc1,5.1363
*Cc1ccc(NO*)s1,5.1816
*Cc1ccc(CC(*)=S)cc1,5.9697
*NC(=O)OC(*)=S,7.661
*CNCNC(=O)NC(=O)N*,6.2252
*CC(=O)c1ccc(C(*)=O)s1,7.202
*CCOCCOC(=O)O*,7.5966
*CCON*,4.8207
*CCC(=S)O*,6.2041
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,5.8475
*Sc1ccc(*)cc1,6.1739
*C(=O)C(F)(F)C(=O)C(*)(F)F,7.3587
*Cc1ccc(C(=O)O*)cc1,7.179
*Nc1ccc(*)cc1,4.9916
*CCC(F)(F)C(*)(F)F,9.0178
*Cc1ccc(Cc2ccc(*)s2)cc1,5.5737
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,6.6143
*NOC(=O)NCC(=O)NC(*)=O,8.0693
*CNCCNC(=O)OC*,6.3844
*CC(=O)CO*,6.97
*C(=O)c1ccc(C(=O)C(*)=S)cc1,6.7765
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,5.6909
*CC(=O)Oc1ccc(*)s1,6.077
*Nc1ccc(OC(*)=S)cc1,5.9088
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,5.6224
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,6.9673
*CNOc1ccc(*)s1,5.578
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,6.0852
*NC(=O)c1ccc(C(*)=S)cc1,6.3279
*Nc1ccc(OC(*)=S)s1,5.6596
*CCNC(*)=S,5.3628
*CNc1ccc(C(*)=O)s1,5.431
*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,4.7769
*CCCCCCC(=O)N*,6.5849
*CNC(=O)C(*)=S,7.0203
*CCCCCC(=O)O*,7.458
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,4.4871
*CC(=O)C(=S)O*,6.719
*Nc1ccc(C(=O)c2ccc(*)s2)s1,5.2456
*CNc1ccc(-c2ccc(*)s2)cc1,5.0179
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,6.7085
*CCNc1ccc(*)s1,4.6632
*CCCC(*)=O,6.6298
*CNCCCOCO*,6.3776
*CC(=S)c1ccc(C(*)=S)s1,4.932
*Nc1ccc(C(=S)c2ccc(*)s2)s1,5.2424
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,5.8838
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,5.6338
*CC(=S)CO*,5.5936
*CNC(=O)ONC(=O)NO*,7.4526
*Oc1ccc(Cc2ccc(*)cc2)cc1,6.1428
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,7.1656
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,5.7571
*CCc1ccc(C(*)=S)cc1,5.8549
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,5.4902
*CC(=S)c1ccc(N*)cc1,5.6636
*CCCO*,6.904
*CC(*)F,7.6332
*OC(=S)c1ccc(C(*)=O)cc1,6.7625
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,5.3242
*CCCCCS*,5.7733
*Cc1ccc(C*)cc1,6.2134
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,5.6233
*CCCCCOCO*,6.9158
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,4.9968
*CNCc1ccc(*)cc1,6.259
*Cc1ccc(CC(*)=S)s1,5.8858
*C(=O)Oc1ccc(C(*)=S)cc1,6.6755
*Oc1ccc(OC(*)=O)cc1,6.5915
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.8483
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,5.9845
*c1ccc(C(F)(F)NC(*)(F)F)cc1,7.2657
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,6.1761
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,6.1951
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,5.7249
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,5.1795
*Nc1ccc(C(=O)O*)s1,6.0364
*c1ccc(CC(F)(F)C(*)(F)F)cc1,7.001
*NC(=S)OC(*)=S,6.6502
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,6.6326
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,6.0589
*c1cccc(*)n1,6.0452
*CNC(=S)N*,5.6855
*OC(F)(F)C(=S)C(*)(F)F,7.385
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,5.5977
*OC(=S)Oc1ccc(*)s1,6.1007
*NCNC(=O)OC(=O)NC(*)=O,8.0251
*Cc1ccc(NO*)cc1,5.6115
*CCOC(=S)NC(=S)c1ccc(N*)cc1,5.413
*OC(F)(F)C(=O)C(*)(F)F,8.7917
*CCC(=O)N*,6.8452
*CC(=O)Nc1ccc(*)cc1,5.8783
*COc1ccc(-c2ccc(*)cc2)s1,5.3253
*Oc1ccc(C(F)(F)C(*)(F)F)s1,6.8728
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,6.205
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,5.7652
*COC(=S)O*,6.8707
*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,5.7839
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,5.6687
*CNCc1ccc(*)s1,5.8087
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,6.2808
*c1ccc(*)s1,4.5257
*CC(*)(F)F,8.1531
*c1ccc(*)cc1,5.0935
*CCCCCOC(=O)O*,7.4318
*CCC(=O)O*,7.7853
*CCCC(*)=S,5.7881
*Nc1ccc(C(=O)C(*)=S)cc1,6.3689
*CC(=O)CC(*)=S,5.8877
*Nc1ccc(NC(*)=S)s1,5.1241
*NC(=S)NC(*)=S,7.0636
*C(=O)C(F)(F)NC(*)(F)F,8.5584
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,6.7464
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,5.9175
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,5.378
*C(=O)Oc1ccc(C(*)=S)s1,6.6347
*c1ccc(NC(F)(F)C(*)(F)F)s1,5.871
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,5.2326
*C(=O)C(F)(F)CC(*)(F)F,8.1829
*CNC(=O)NCOCO*,7.215
*CC(=O)C(=S)c1ccc(*)cc1,6.263
*OCCCCONC(*)=O,6.4266
*CC(=O)N*,7.2525
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.3092
*CCOC(=O)NCCOCCOCCNC(=O)O*,7.1012
*CCc1ccc(-c2ccc(*)cc2)cc1,5.6867
*Oc1ccc(OC(*)=O)s1,5.9838
