smiles,value
*CCC(F)(F)C(*)(F)F,4.228458951
*CC(*)(Br)Br,2.335650934
*CCCC(Cl)C(*)Cl,3.34360834
*CC(F)(F)C(F)=C(*)Cl,1.945328237
*C=C(F)C(F)(F)C*,3.501085289
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,3.202310163
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,2.157108858
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,2.378878302
*C(Cl)=C(Cl)C(Cl)(Cl)C(*)(Cl)Cl,2.359297157
*CCC(Cl)C(*)Cl,4.266694523
*C=CC(C*)(C(F)(F)F)C(F)(F)F,3.018947817
*C1C=CC(*)CC1,3.847582879
*CC(*)=C,3.600661035
*C=CC(C)C(*)C,3.906205592
*C=CC=CCC*,3.071824408
*C1C=CC(*)C1,3.85359426
*CO*,2.936874936
*OC(*)C,3.920268255
*OC(*)(C)C,3.969524554
*OC(*)CCC#N,3.45139683
*CCO*,4.217726222
*CC(CCl)O*,3.935764299
*CC(O*)C(F)(F)F,3.493668192
*CC(CBr)O*,3.626811481
*CC(CF)O*,4.092370646
*CC(C=C)O*,2.957435316
*CC(COC)O*,4.110930235
*CC(C)(C)O*,4.134587158
*CC(C)(CCl)O*,4.155760164
*CC(O*)c1ccccc1,4.157482044
*CC(COc1ccc(Cl)cc1)O*,4.254733028
*CC(COc1c(Cl)cc(Cl)cc1Cl)O*,3.568608013
*OC(F)(F)C(*)(F)F,4.426752075
*CC(C)(C)CO*,3.915775942
*CC(CO)(CO)CO*,3.968743418
*CC(CBr)(CBr)CO*,3.702881661
*Oc1ccc(*)cc1,3.031670604
*Oc1cccc(*)c1,3.318677272
*Oc1c(C)cc(*)cc1C,3.512820771
*Oc1c(OC)cc(*)cc1OC,3.809057338
*Oc1ccc(Cc2ccc(*)cc2)cc1,2.972654987
*OC1C(C)(C)C(*)C1(C)C,3.763703581
*CCOCO*,4.009441672
*CCCCOCO*,4.067653987
*CCCCCOCO*,4.215900317
*CCCCCCOCO*,3.968996859
*CCSSCCOCO*,3.453652468
*CCSSCCO*,3.628896459
*CCSSSSCCO*,2.624490262
*Oc1ccc(SSCCCCSSc2ccc(*)cc2)cc1,2.67579393
*C(=O)OCCOC(=O)c1ccc(*)o1,2.372572095
*CCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,4.303886909
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,3.146400946
*CC(=O)OC(=O)c1cccc(O*)c1,2.549130997
*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2.238747802
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2.313610668
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,3.159635341
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2.430957337
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,2.831373455
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2.739270967
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2.161512947
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)nn3)cc2)cc1,2.444897044
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,2.757131028
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,1.734392328
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,1.579298303
*c1ccc(Oc2ccc(-c3cnc4cc5nc(*)cnc5cc4n3)cc2)cc1,1.011577661
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,3.517156839
*CC(O*)C1CC(F)(F)C1(F)F,4.067513079
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccc(C)cc1,3.292059335
*CC(O)COc1ccc(O*)cc1,3.751789887
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,3.89416862
*CCOCCOCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,3.247375287
*OC1CCCCC1*,3.952830782
*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,2.448031498
*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,2.38078901
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,2.000282753
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,2.31229201
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc(C)c1,2.98378058
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,2.513699963
*CC1CC1CO*,4.252164249
*CCOCCOCCOC(=O)C(=O)O*,3.282997605
*CC(CCl)(CCl)O*,3.940489051
*CCOC(=O)COCC(=O)O*,3.484838519
*CCOC(=O)c1ccc(O*)c(Cl)c1,2.601010426
*CCOC(=O)c1ccc(O*)cc1Cl,2.381147921
*CCOC(=O)c1ccc(O*)c(C)c1,2.318391225
*CCOC(=O)c1ccc(O*)cc1C,2.437262024
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,1.666099655
*CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,2.212502685
*OC(F)(F)COC(=O)c1cccc(C(=O)OCC(*)(F)F)c1,2.098093181
*Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc(*)c2)c1,2.595176317
*Oc1ccc(Oc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.915642031
*ON(C(F)(F)C(*)(F)F)C(F)(F)C(F)(F)Br,3.36811004
*ON(C(F)(F)F)C(F)(F)C(*)(F)F,2.890148592
*c1ccc(-c2nc3cc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,1.916615889
*c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,1.549491258
*c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,1.60592086
*c1ccc(Oc2ccc(-c3cnc4cc5ncc(*)nc5cc4n3)cc2)cc1,1.053707665
*ON(C(F)(F)F)C(F)(Br)C(*)(F)F,2.282513442
*ON(C(F)(F)F)C(F)(C(*)(F)F)C(F)(F)F,3.438041035
*CC(CO*)(COC=O)COC=O,3.845581902
*c1ccc2oc(*)nc2c1,1.996233075
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,1.871336879
*CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,2.539925904
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,2.176502885
*c1ccc(Oc2ccc(-c3nc4cc5sc(*)nc5cc4s3)cc2)cc1,1.981386501
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,3.9655815
*C1OC(C(F)(F)F)(C(F)(F)F)OC1(*)F,4.087165822
*CCc1ccc(*)o1,3.86927811
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,2.119534945
*Oc1cc(OC)c(*)cc1OC,3.695404747
*c1ccc2nc3oc4cc5*c6nc7ccc(*)cc7nc6oc5cc4*c3nc2c1,2.000924151
*CS*,3.796910578
*SC(*)(F)F,2.328388624
*CCS*,4.613083619
*CC(S*)C(C)(C)C,4.629611974
*SC(C)C(*)C,4.555335138
*CC(CC)S*,4.680170866
*CC(C)(C)CS*,4.379910498
*CCC(C)S*,4.340967942
*CC(C)(CC)CS*,4.6085087
*CCCCCCSCCCCS*,4.045901053
*OC(=O)CSCCSCC(*)=O,2.447790071
*SC1CCCC(*)C1,3.978180478
*Sc1ccc(*)cc1,2.832038396
*Cc1ccc(CSSSS*)cc1,2.447794714
*OC(=O)CCSc1ccc(SCCC(*)=O)cc1,3.255633398
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,3.660169448
*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,2.554619495
*c1cccc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)c1,1.939780431
*CCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,2.775995574
*CCCCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,2.61439821
*C1C=CC(*)S1,3.953718794
*c1ccc2nc(*)sc2c1,1.340052174
*c1ccc(-c2nc3cc4sc(*)nc4cc3s2)cc1,1.416029955
*CCCCCCOC(=O)SSC(=O)O*,3.552549443
*CCCCOC(=O)SSSC(=O)O*,2.295070973
*Sc1c(C)cc(*)cc1C,2.821530956
*Sc1cccc(Sc2ccc(Sc3ccc(*)cc3)cc2)c1,3.139721988
*CCc1ccc(*)s1,3.628437285
*C(OC)=C(OC)c1ccc(*)s1,2.231784509
*C(=O)C(O)c1ccc(*)s1,2.083751595
*c1ccc2nc3*c4cc5*c6nc7ccc(*)cc7nc6sc5cc4sc3nc2c1,2.688594685
*CCOC(=O)C(=O)O*,3.214641725
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,2.404158802
*CCCCOC(=O)c1cccc(C(=O)O*)c1,2.554265749
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)CCCCC(*)=O)c(Cl)c2)cc1Cl,3.284279898
*Oc1ccc(Cc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.596841083
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,2.043650118
*CC(=O)O*,3.358208819
*CCOC(=O)C=CC(=O)O*,0.663739076
*OC(C)COC(=O)C=C(CC(*)=O)c1cc(C)ccc1OC,2.904681297
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,1.670494282
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCC(C)CC,1.330883976
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2,2.665495941
*Oc1ccc(-c2ccc(OC(=O)CCCCCC(*)=O)cc2)cc1,3.280135853
*CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O*)cc2)cc1,3.044482694
*CCCCCOC(=O)c1cccc(C(=O)O*)c1,3.600116003
*OC(C)C(*)=O,2.948255212
*OC(CCl)CC(*)=O,3.902104741
*CC(C)(C)C(=O)O*,3.972525032
*OC(CC(*)=O)C(Cl)(Cl)Cl,3.148360984
*OC(=C)CC(*)=O,3.689810016
*OC(c1ccccc1)C(C)(C)C(*)=O,4.249461732
*OC(c1ccc(Cl)cc1)C(C)(C)C(*)=O,3.572768981
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,3.943345419
*Cc1ccc(-c2ccc(C(=O)O*)cc2)cc1,2.191895483
*CC1CC1COC(=O)c1cccc(C(=O)O*)c1,2.367701426
*CCOC(=O)c1ccc(CCCCCCc2ccc(C(=O)O*)cc2)cc1,2.97183893
*Oc1ccc(CCCCCCc2ccc(OC(=O)CCC(*)=O)cc2)cc1,3.394276427
*OC(CC)(CC)C(*)=O,3.31281201
*OC(C)(C)C(*)=O,3.112174036
*Oc1ccc(CC(*)=O)cc1,2.712675435
*CC(CCl)(CCl)C(=O)O*,3.271970378
*SC(C)C(*)=O,3.796046311
*Oc1cccc(OC(=O)C2CC2C(*)=O)c1,3.540264627
*Oc1ccc(OC(=O)CCC(*)=O)cc1,3.104534008
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)C(C)C2)cc1,3.40796653
*OC(C)COC(=O)C(*)=O,2.277898133
*CCCCOC(=O)C(=O)O*,2.830428205
*CCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,3.58919431
*CC(C)(C)COC(=O)CCCCCCCC(=O)O*,4.219886375
*OC(C)CCOC(=O)c1cccc(C(*)=O)c1,2.138446754
*CCCOC(=O)C(=O)O*,2.578903213
*CC(CCl)(CCl)COC(=O)C(=O)O*,3.244690297
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,3.101076139
*CC(CCl)(CCl)COC(=O)CCC(=O)O*,3.701114098
*Cc1ccc(COC(=O)CCCC(=O)O*)cc1,3.117049945
*Cc1ccc(COC(=O)CCCCCC(=O)O*)cc1,3.378242453
*Cc1ccc(COC(=O)CCC(=O)O*)cc1,3.539093512
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,3.78181613
*Oc1cc(CCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,2.0178162
*CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.746851381
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,3.085647088
*Oc1cc(CCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,2.34612855
*Oc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.855493408
*OC1C(C)(C)C(OC(=O)c2ccc(C(*)=O)cc2)C1(C)C,2.071798105
*CCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,2.115809257
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,1.858574286
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,2.256334077
*CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,4.0990465
*OC(C)COC(=O)CCCCS(=O)(=O)CCCCC(*)=O,3.547238098
*OC(=C(C)C)C(C)(C)C(*)=O,3.963779634
*Oc1ccc(OC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1,1.143436462
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,3.923080687
*Oc1ccc(OC(=O)CCCCCCCCC(*)=O)cc1,3.845431134
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,2.463522632
*OC(C)CCCCC(*)=O,3.400336737
*CCC(=O)N*,3.811059214
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,3.784980581
*CC1CC(CNC(=O)c2cccc(C(=O)N*)c2)CC(C(C)(C)C)C1,2.643584448
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,2.715131798
*CCCCCCNC(=O)CCP(=S)(CCC(=O)N*)c1ccccc1,3.0279501
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,3.496425411
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,4.389846905
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,3.220208221
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,3.395185621
*NC(C)(C)CC(*)=O,2.740231504
*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,4.106910971
*CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N*,3.68730011
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,2.107737779
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,2.539964399
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,2.181810405
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,1.786357065
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.553282076
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,3.865227384
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,4.307265208
*CC(=O)N*,3.463236275
*NC(CCC(=O)OC)C(*)=O,3.236903846
*CCCCNC(=O)CCC=CCCC(=O)N*,3.928549443
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,3.993107754
*CCCCCCNC(=O)CCC=CCCC(=O)N*,3.715272335
*CCCCCCCCCCCCNC(=O)C(=O)N*,3.352700567
*CCCCCCCCCCNC(=O)CCC=CCCC(=O)N*,4.213719056
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,3.805094126
*CCCCC(C)CC(=O)N*,4.276326056
*CCCC(C)CCC(=O)N*,4.146343025
*CC(C)CCCCC(=O)N*,3.595593475
*CCCC(=O)N*,3.622624131
*CCCCC(=O)N*,3.737554686
*Cc1ccc(C(=O)N*)cc1,2.625002713
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,3.20055678
*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,3.114406767
*CCC(=O)N(*)C,3.996639608
*C(=O)C1CCCN1*,3.72234899
*NC(CCCCN)C(*)=O,3.119693401
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,4.069003762
*NC(C)C(*)=O,3.679329653
*NC(CSSCc1ccccc1)C(*)=O,3.648123783
*NC1CCCC1C(*)=O,4.01101874
*NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)c1,1.338799033
*NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)cc1,1.937434475
*NC(Cc1ccccc1)C(*)=O,3.665422086
*NNC(=S)c1ccc(C(*)=S)cc1,1.798015153
*CCCCOC(=O)NCCCCCCNC(=O)O*,3.942618277
*CCCCOC(=O)NC1CC1NC(=O)O*,3.94367739
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,3.433671948
*CCCCCOC(=O)NCCCCCCNC(=O)O*,3.713638778
*CCCCCOC(=O)NC1CC1NC(=O)O*,3.84455175
*CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,5.271248246
*CC(C)(C)COC(=O)NCCCCCCNC(=O)O*,4.177445671
*CCCCCCOC(=O)NCCCNC(=O)O*,3.973422645
*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,4.298055751
*CCCCCCOC(=O)NCCCCCCNC(=O)O*,4.34557946
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,4.399517089
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,3.759645973
*CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,4.366563507
*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,3.973953933
*CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,4.588763439
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,4.218939427
*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,3.65972108
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,4.021949388
*CC1CC1COC(=O)NCCCCCCNC(=O)O*,3.20996118
*CC1CC1COC(=O)NC1CC1NC(=O)O*,3.867984158
*C(=O)OCC1CC1COC(=O)N1CCN(*)CC1,4.091979816
*CC#CCOC(=O)NCCCCCCNC(=O)O*,3.638699074
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,4.035952671
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,4.626095395
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,4.194372575
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,4.886026972
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,4.893951223
*CCOC(=O)Nc1cc(NC(=O)O*)ccc1C,3.855760057
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.039070065
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,3.664975453
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,3.72377725
*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.21026575
*CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,3.347741507
*CC=CCOC(=O)NCCCCCCNC(=O)O*,3.422248804
*OC1CCC(OC(=O)NCCNC(*)=O)CC1,3.360943489
*CCOC(=O)NC1CCC(NC(=O)O*)CC1,4.308071055
*CCOC(=O)NC1CCCC(NC(=O)O*)C1,3.931971226
*C(=O)OCCOC(=O)N1CCN(*)CC1,3.989687483
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,3.897751555
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,3.572531861
*C(=O)OCCCCCCOC(=O)N1CCN(*)CC1,4.235482133
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C,2.951269583
*CCOC(=O)Nc1cccc2c(NC(=O)O*)cccc12,2.495487141
*CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O*)cc2)cc1,3.256443787
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,3.807298589
*C(=O)OC1CCC(OC(=O)N2CC(C)N(*)CC2C)CC1,4.067171994
*CCCCCCOC(=O)NCCCCNC(=O)O*,3.938365094
*CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,3.798025327
*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,3.259983139
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,3.557200559
*CCCCCCCCCNC(=O)N*,3.832037014
*CCCCCCCCCCNC(=O)N*,3.631433374
*NC(CCCCNC(=O)NCCNC(*)=O)C(=O)OC,3.784995569
*NC(CCCCNC(=O)NCCCCCNC(*)=O)C(=O)OC,4.082658415
*NC(CCCCNC(=O)NCCCNC(*)=O)C(=O)OC,4.067530082
*NC(C)CNC(=O)NC(CCCCNC(*)=O)C(=O)OC,3.836453015
*NC(CCCCNC(*)=O)C(=O)OC,4.10578395
*CCCC1CC(=O)N(*)C(=O)C1,2.989437774
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,0.573498663
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,0.650740645
