smiles,value
*Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc(*)c4)cc3)c2)cc1,44.88
*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,18.79
*CCOCCOC(=O)c1ccc(C(=O)O*)cc1,38.53
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(N=Cc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,6.06
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,19.01
*C=Cc1cc(OCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCC,8.38
*CCN(*)C(=O)CCCCCCCCC=C,17.53
*CCC1CC(*)C2CCCC12,23.26
*CCCCCCCC(=O)O*,44.53
*CCN(*)C(=O)CCCCCCCCCCCCC,13.42
*CCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,18.52
*Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(OCC)cc1,34.21
*CCCS*,98.81
*CCCOC(=O)CCCCC(=O)O*,26.74
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,73.4
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C,30.95
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCC,17.37
*CC(=O)NC(C)C(=O)O*,90.21
*CCCNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCOCCOCCO*,46.76
*C=Nc1ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c2ccc(N=Cc3ccc(*)s3)cc2)cc1,6.58
*CCOC(=O)CCCCC(=O)O*,69.34
*CCN(*)C(=O)CCCCCCCCCCCCCCC,11.08
*CCCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,23.4
*CCOC(=O)c1ccc(O*)cc1,67.44
*NC(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(*)=O,36.87
*Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)OCCCCCCCCCCOC(*)=O)cc2)cc1,28.99
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,75.09
*c1cc(-c2ccc(OCCCCCCCCCCS(=O)(=O)O)c(S(*)(=O)=O)c2)ccc1OCCCCCCCCCCS(=O)(=O)O,5.82
*CC(CS(=O)(=O)CCCCC)O*,0.44
*CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,52.18
*CCCCCCNC(=O)CC(C)(C)c1ccc(C(C)(C)CC(=O)N*)cc1,4.38
*CCCCCNC(=O)O*,73.38
*CC(C)C(=O)O*,81.29
*CCCCCCNC(=O)C(CCCCCCCCCCC)C(=O)N*,28.87
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,36.03
*CCCCOC(=O)CCCC(=O)O*,31.41
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,76.23
*CC(CS(=O)(=O)CCC)O*,0.16
*CCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)c(C(=O)OCC=C)c2)cc1,10.14
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c(Cl)cc1Cl,12.53
*CC(C)(C)COC(=O)O*,26.11
*CCCOC(=O)CCCCCCCCC(=O)O*,37.93
*CC(*)C(=O)NCCCCCCCCCCCCCCCC,16.73
*CCC=C(*)Cl,90.11
*CC(*)(C)C(=O)NCCCCCCCCCCC(=O)NCCCCCCCCCCC(=O)O,12.52
*C(=O)OCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,18.18
*CCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,17.1
*CC(CC)(CC)CS*,42.66
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,30.32
*CCCOC(=O)NCCCCCCNC(=O)O*,28.37
*CCCC(=O)N*,38.13
*c1cc(CCCC)c(*)s1,12.76
*Oc1cc(OC(=O)c2ccc(OCCCCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(OCCCCC)cc1,16.08
*CCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,39.95
*Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5ccc(Oc6ccc(Oc7ccc(C(*)=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,30.44
*CC(*)C(=O)NCCCCCCCCCCCCCC,9.79
*Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)OCCCCCCCCOC(*)=O)cc2)cc1,34.42
*CCOCC(=O)O*,55.93
*CCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,79.26
*C/C=C\C*,25.58
*NC(CCC(=O)OCCCCCCCCCC)C(*)=O,2.92
*CCCCCCNC(=O)C(CCCCCCCCCC)C(=O)N*,23.23
*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,5.67
*CCCCO*,17.54872941
*OC(CC)CC(*)=O,64.05
*CCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,29.18
*CCCCCCCCCCCCCCC(*)Cl,10.35
*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)c1,12.49
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,42.36
*CCCCCNC(=O)CCCCCC(=O)N*,38.39
*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,35.31
*C*,47.8
*C(=O)OCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,20.25
*CCOCCOCCOCCOCc1cc(CO*)cc(OCCCCCCCCCCCCCCCC)c1,26.35
*CC(CC)N(*)C(=O)CCCC,17.5
*CCCCCCC(=O)O*,40.25
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)CCCCC(*)=O)c(Cl)c2)cc1Cl,48.47
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)cc1,30.69
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCCC)C(=O)N*,52.69
*CCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,88.39
*C(=O)OCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,26.33
*NC(CCC(=O)OCCCCCCCCCCCC)C(*)=O,11.27
*CC(CO*)(COCC)COCC,26.85
*C(*)(F)F,31.84
*Oc1c(OC)cc(*)cc1OC,19.88
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,43.74
*C=CCCCCCCCCCC(CCCCCCCCC*)COCCOCCOCCOCCOCCCCCCCCCCCCCC,20.64
*CCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,23.05
*CCCCCCCCCCCCCCC(=O)O*,60.3
*CC(CC)(CC)CO*,41.8
*CCCCOC(=O)CCCCCCCCC(=O)O*,44.62
*CCCNC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCC(=O)NCCCOCCOCCO*)C(C)C)C(C)C,42.16
*CCCCCCCCCCC(=O)O*,48.08
*CC(*)OC(=O)CCCCCCCCCCCCCCCCC,37.02
*CCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,93.31
*OC(C)C(*)=O,57.62
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,25.87
*Oc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c1,92.57
*CCCOC(=O)CCCCCCC(=O)O*,92.48
*CC(*)C(=O)OCCCCCCCCCCCC,17.77
*CC(=O)NCC(=O)O*,24.83
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)cc1,10.77
*CC(C)C=C(*)C,45.53
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)cc1,24.74
*C(=O)c1ccc(N(*)CCC)cc1,38.13
*CCC(F)(F)C(*)(F)F,43.69
*CCOCO*,62.84
*CC(*)C(=O)OCCCCCCCCCCCCCC,27.01
*OC(=O)CCCCCCCCC(*)=O,83.87
*C([2H])([2H])C(*)([2H])Cl,15.78
*CCCCCCCCCOC(=O)C(O)C(O)C(=O)O*,48.33
*CCCCOC(=O)O*,64.6
*CCCCCCCCO*,92.75
*CCCCCCO*,93.3
*CCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,20.19
*C(=O)c1ccc(N(*)CCCC)cc1,71.56
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,17.81
*CCCCCCCCCOC(=O)CCC(=O)O*,49.36
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,16.83
*CCN(*)C(=O)CCCCCCCCCCO,28.17
*Oc1ccc(Oc2ccc(Oc3ccc(OC(=O)c4ccc(Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,79.04
*OC(=O)CCCCC(*)=O,96.83
*CCCCCCCNC(=O)CCC=CCCC(=O)N*,28.31
*CCCCCCCCCCCCCCCCCCCCC(*)Cl,41.96
*CCCNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCCCOCCOCCO*)C(C)C)C(C)C,44.71
*CCCCCCCCCCCC(=O)N*,46.0
*CCCNC(=O)CCC=CCCC(=O)N*,35.72
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,14.88
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,63.91
*O[Si](C)(C)CCCC(=O)Oc1ccc(C=Nc2ccc(Cc3ccc(N=Cc4ccc(OC(=O)CCC[Si](*)(C)C)cc4)cc3)cc2)cc1,21.74
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCCCCCC(*)=O)cc1OC(=O)c1ccc(OCCCC)cc1,29.15
*CC(C)(CO)CO*,41.42
*CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,83.83
*CCCOC(=O)O*,10.25
*CCC(*)=O,93.5
*CCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,14.55
*CCCOC(=O)c1ccc(C(=O)O*)cc1,30.78
*CCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,19.33
*Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)ccc2c1,34.61
*CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,22.49
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,66.73
*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,35.73
*CCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,32.76
*c1cccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,28.24
*Oc1c(C)cc(*)cc1C,62.833401
*CCN(*)C(=O)CCCCCCCCCC,15.83
*CCC1C(=O)N(CCCCCCCCCCCCCCCC)C(=O)C1*,8.58
*Oc1cc(OC(=O)c2ccc(C)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(C)cc1,35.53
*CCCCCCS*,87.41
*CCCCOC(=O)c1cccc(C(=O)O*)c1,18.14
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,12.53
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCCCC(*)=O)cc1OC(=O)c1ccc(OCCCC)cc1,32.7
*C=Cc1cccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)c1,3.03
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,13.69
*CCCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,31.26
*CCCCCCCCCCCC(=O)O*,59.84
*OC(CC(*)=O)C(C)(Cl)Cl,37.3
*CCOC(=O)c1cccc(C(=O)O*)c1,40.99
*CCCCCCNC(=O)C(CCCCCCCCC)C(=O)N*,21.64
*CC(*)CC(C)C,21.64
*Oc1cc(OCCOC)c(OC(=O)c2ccc(C(*)=O)cc2OCCOCC)cc1OCCOC,5.48
*Oc1cc(OCCOC)c(OC(=O)c2ccc(C(*)=O)cc2-c2ccccc2)cc1OCCOC,14.18
*CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N*)cc1,1.61
*CCOC(=O)CCCCCCCCC(=O)O*,60.1
*C=CCCC*,14.57
*CCOC(=O)NCCCCCCNC(=O)O*,21.16
*Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5ccc(Oc6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,41.49
*CCOC(=O)CCCCCCCC(=O)O*,57.8
*CCCCCCCCC(=O)O*,41.41
*CC(CCCCCCCCCCCCCCCC)C1C(=O)N(CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1*,2.98
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,50.15
*CCN(*)C(=O)CCCCCCCCCCCC,13.23
*CCCCNC(=O)c1ccc(C(=O)N*)cc1,94.18
*Oc1cccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c1,26.83
*Oc1ccc(Oc2cccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5cccc(*)c5)cc4)cc3)c2)cc1,57.07
*c1cc(CCCCCC)c(*)s1,10.8
*CCCCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c(C)c1,15.32
*CC(*)c1ccc(S(=O)(=O)O)cc1,11.0
*Oc1ccc(OC(=O)CCCCC(*)=O)cc1,62.08
*CCCCCCCCCNC(=O)CCC=CCCC(=O)N*,27.48
*CC(*)(F)F,41.3664625
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,52.64
*CCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,40.762904
*CC(C)(C)C(=O)N*,33.22
*Oc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc(*)cc8)cc7)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,8.63
*CC(CCl)O*,51.33
*CCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,27.1
*CCCCCCNC(=O)CCc1ccc(C(C)CC(=O)N*)cc1,22.96
*CCCCCCNC(=O)CCCCCCCC(=O)N*,22.04
*OC(CCCCC)CC(*)=O,50.92
*OC(C)(CC(*)=O)C(F)(F)F,1.69
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,30.53
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,40.0
*CCCCCCOC(=O)c1ccc(C(=O)O*)cc1,84.06
*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,22.98
*CC(C)(C)CO*,47.31
*CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,18.79
*C=CCCCCCC*,22.67
*CC(*)(C)c1ccc(C)cc1,34.09
*CCCNC(=O)O*,63.79
*CCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,31.12
*CCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,17.83
*CCCCCCCCCCN1CCN(C(=O)CCCCCCCCC(=O)N2CCN(*)CC2)CC1,53.56
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,21.5
*CCCCOCO*,65.43
*C(F)C(*)(F)F,72.97
*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,13.79
*CC(*)(Cl)Cl,67.76
*CCCCCCOC(=O)CCCCCCCCC(=O)O*,74.61
*CCCOC(=O)CCC(=O)O*,50.44
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,53.05
*Oc1cccc(C(=O)c2ccc(*)cc2)c1,47.28
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)cc1,8.94
*OC(CCCCCCC=C)CC(*)=O,13.86
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,37.92
*CCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,21.6
*CC(*)c1ccc(C)cc1,18.59
*c1cccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)c1,23.02
*CCC1CC(*)C2C3CCC(C3)C12,10.18
*CC(*)OC(=O)CCCCCCCCCCC,12.02
*CCCCCC(=O)N*,35.23
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCC)C(=O)N*,53.53
*OC(CC(*)=O)C(Cl)(Cl)Cl,9.71
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,72.34
*CCCCCCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c(C)c1,11.3
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,25.59
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,78.27
*CCCCCCNC(=O)CCCCC(=O)N*,40.61
*CCCCCOC(=O)CCCCC(=O)O*,34.68
*CC(*)c1ccc(O)cc1,11.0
*CCN(*)C(=O)CCCCCCCCCCCCCC,12.58
*Oc1ccc(-c2ccc(OC(=O)c3cccc(Oc4cccc(C(*)=O)c4)c3)cc2)cc1,73.55
*Oc1cccc(Oc2ccc(C(=O)Oc3ccc(OC(=O)c4ccc(*)cc4)cc3)cc2)c1,43.84
*CCCCCCOC(=O)CC=CCC(=O)O*,77.09
*CCCCCOC(=O)NCCCCCCNC(=O)O*,27.33
*CCCCCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,16.42
*CC(*)OC(=O)CCCCCCCCCCCCCCC,33.35
*CCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,47.76
*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(-c5ccc(C(*)=O)cc5)cc4)c3)cc2)c1,58.26
*CCOCCOCCOc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(O*)cc3)cc2)cc1,55.55
*Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c1,17.55
*C([2H])([2H])C(*)(F)F,48.0
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,81.52
*CCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,96.09
*c1cccc(Oc2ccc(-c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)c4)cc3)cc2)c1,90.18
*CC(=O)NCCCCCCNC(=O)CO*,31.96
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,98.4
*CCCO*,55.46
*CCCCCCNC(=O)C(CCCCCCC)C(=O)N*,11.47
*CCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,18.1
*CCCCCCCCCCNC(=O)CCC=CCCC(=O)N*,32.24
*CCCCOC(=O)CCC(=O)O*,56.84
*CCCCCCCCCOC(=O)CCCCCCCC(=O)O*,73.07
*CCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,21.52
*CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCOCCOCCOc3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,16.51
