smiles,value
*C(F)(F)C(*)(F)OC(F)(F)F,8.0507
*CC(*)SC,4.9974
*CC(*)(F)C(C)=O,4.5671
*CC(*)C(=O)c1ccc(Br)c(OC)c1,3.6104
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,4.1556
*CC(*)C(=O)c1ccc(CC)cc1,4.2696
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,4.5702
*CC(*)OC(=O)c1cccc(Br)c1,4.1757
*CC(*)OC(=O)c1ccccc1Cl,1.9134
*CC(*)OC(=O)c1cccc(Cl)c1,3.3503
*CC(*)OC(=O)c1ccc(Cl)cc1,2.1125
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,6.4637
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.9661
*CC(*)OC(=O)C(F)(F)C(F)(F)F,6.6062
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.3179
*CC(*)OC(=O)c1ccc(OC)cc1,4.3587
*CC(*)OC(=O)c1ccccc1C,4.1103
*CC(*)OC(=O)c1cccnc1,4.5419
*CC(*)OC(=O)C(C)(C)C,6.216
*C=C(*)c1ccccc1,0.0933
*CC(*)OC(=O)CCC,6.8392
*CC(*)OC(=O)CCCCCCC,6.5982
*CC(*)c1cccs1,1.9401
*CC(*)OCCCl,6.0222
*CC(*)OCCOC,5.8187
*CC(*)c1nc(C)nc(C)n1,5.2309
*CC(*)OC(=O)CCCCC,6.3016
*CC(OC)C1C(=O)OC(=O)C1*,5.9831
*CC(OC)C(C(=O)O)C(*)C(=O)O,6.2764
*CC(*)n1ccnc1,4.7081
*CC(*)C(=O)c1ccc(Br)cc1,3.2553
*CC(*)OC(=O)CC1CCCC1,6.5439
*CC(*)N1CCCC1=O,5.5533
*CC(*)C(=O)O,6.7294
*CC(*)C(=O)OCC,6.214
*CC(*)C(=O)OC(C)C,6.4617
*CC(*)C(=O)OCC(C)C,6.1213
*CC(*)C(=O)OCCCCCCC,6.4578
*CC(*)C(=O)OCCCCCCCCCCCCCC,6.4613
*CC(*)C(=O)OCC=C,6.0639
*CC(*)C(=O)OCC(F)(F)F,6.6246
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,6.7714
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.6215
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.2702
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.2707
*CC(*)C(=O)OCCCOC,5.8022
*CC(*)C(=O)OCCCOCC,5.7142
*CC(*)C(=O)OCCOC(F)(F)C(F)F,6.6828
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,6.3632
*CC(*)(C)C(=O)OCC,6.4221
*CC(*)(C)C(=O)OCCCCCC,6.4612
*CC(*)(C)C(=O)Oc1ccccc1,5.344
*CC(*)(C)C(=O)OCCc1ccccc1,5.6532
*CC(*)(C)C(=O)Oc1ccc2ccccc2c1,3.5795
*CC(*)(C)C(=O)OCCBr,5.7827
*CC(*)(C)C(=O)OCC(F)(F)F,6.6593
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,6.2786
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,6.0249
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,6.1224
*CC(*)(C)C(=O)OCCO,6.5304
*CC(*)(C)C(=O)OCCOCC,6.3843
*CC(*)(C)C(=O)OCC1CCCO1,5.7341
*CC(*)(Cl)C(=O)OC,5.6127
*CC(*)(Cl)C(=O)OCC,5.9476
*CC(*)C(N)=O,6.1879
*CC(*)C(=O)OC(CC)CC,6.5156
*CC(*)(C#N)C(=O)OC,6.627
*CC(*)C(=O)OC(C)CC(C)C,6.3188
*CC(*)C(=O)OCCC#N,6.377
*CC(*)C(=O)OCF,6.6724
*CC(*)C(=O)OCCSCC,4.7676
*CC(*)C(=O)OCCCCSC,4.7854
*CC(*)C(=O)OCCCSCC,4.6018
*CC(*)C(=O)OCCSCC#N,5.2325
*CC(*)C(=O)OCCSCCC#N,5.1842
*CC(*)C(=O)OCCCSCCC#N,5.3732
*CC(*)C(=O)OCCCCCCSCC#N,5.0954
*CC(*)C(=O)N1CCOCC1,5.4243
*CC(*)C(=O)Oc1cccc(C)c1,4.8157
*CC(*)C(=O)Oc1ccc(OC)cc1,4.4785
*CC(*)C(=O)Oc1ccc(C#N)cc1,4.5584
*CC(*)C(=O)N(C)C,5.0126
*CC(*)C(=O)NCCCC,5.6336
*CC(*)(C)C(=O)OCCC#N,6.2488
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,6.2894
*CC(*)(F)C(=O)OC,6.7927
*CC(*)(CF)C(=O)OC,6.6709
*CC(*)(Cl)C(=O)OC(C)C,6.3507
*CC(*)C(=O)Oc1ccc(Cl)cc1,2.7059
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.7568
*CC(*)C(=O)OCCC(C)OC,6.0444
*C1C(=O)N(C2CCCCC2)C(=O)C1*,5.0769
*CC(*)(C#N)C(=O)OCC,6.5116
*CCC(C(=O)OCC)C(*)C(=O)OCC,6.3468
*CC(*)C(=O)OCCO,6.4938
*C1C(=O)N(c2ccc(C)cc2)C(=O)C1*,4.3143
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,3.7221
*CCC(C(=O)OC)C(*)C(=O)OC,6.5207
*CC(*)(C#N)C(=O)OCC(C)C,6.6657
*CC(*)(C#N)C(=O)OC(C)C,6.4652
*CC(*)(C#N)C(=O)OCCCCCCC,6.3228
*CC(*)(CO)C(=O)OCC,5.919
*C1C(=O)OC(=O)C1*,6.3511
*CC(*)F,7.7611
*CC(*)Cl,7.0461
*CC(*)(F)F,7.2321
*CC(*)(Cl)Cl,5.2835
*C(F)C(*)(F)F,8.2406
*CCC=C(*)Cl,5.5601
*CC(*)(F)C(F)(F)F,8.7581
*CC(*)C(F)(F)F,8.4665
*CC(*)Br,5.7722
*CCC(F)(F)C(*)(F)Cl,7.6185
*CCC(F)(F)C(*)(F)F,8.6322
*CC(*)(Br)Br,4.9377
*CCCCCCCCC(Cl)C(*)Cl,6.9848
*CCCCCCCCCCC(Cl)C(*)Cl,6.9183
*CCCC(Cl)C(*)Cl,6.371
*CC(F)(F)C(F)=C(*)Cl,4.7787
*C=C(F)C(F)(F)C*,5.655
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,7.1763
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,6.9783
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,7.0615
*C(Cl)=C(Cl)C(Cl)(Cl)C(*)(Cl)Cl,4.2995
*CCC(Cl)C(*)Cl,6.5894
*C=CC(C*)(C(F)(F)F)C(F)(F)F,5.9378
*CCC=C(*)C,5.2179
*C=CC(C)C*,5.516
*C=CC(C*)CC,5.4466
*C=CC(C*)CCC,5.7643
*C1C=CC(*)CC1,5.5013
*CC(*)=C,5.3561
*CC(*)C=C,2.5214
*CC(*)C=CC,5.3344
*CC(*)C=C(C)C,4.9414
*C=CC(C)C(*)C,5.3085
*C=CC(C)(C)C(*)(C)C,5.5814
*C=CC(C(=O)OC(C)C)C(*)C(=O)OC(C)C,4.8185
*C=CC(C)C(*)C(=O)OCCCC,4.9412
*CC(C)C=C(*)C,5.1336
*C=CC=CCC*,4.3088
*C1C=CC(*)C1,5.7471
*CO*,6.6201
*OC(*)C,6.845
*OC(*)CC,5.9932
*OC(*)(C)C,6.2262
*OC(*)CCC,6.6375
*OC(*)C(C)C,5.7277
*OC(*)CCC#N,7.2521
*OC(*)CCCC,6.602
*OC(*)CCC(=O)OC,6.2304
*CCO*,5.2314
*CC(C)O*,5.7371
*CC(CCl)O*,6.4132
*CC(O*)C(F)(F)F,6.435
*CC(CBr)O*,6.0732
*CC(CF)O*,6.1994
*CC(CC)O*,5.7835
*CC(C=C)O*,4.878
*CC(COC)O*,5.6346
*CC(C)(C)O*,5.2787
*CC(C)(CCl)O*,5.8535
*CC(CCCC)O*,5.3538
*CC(O*)C(C)(C)C,5.4545
*CC(COCC)O*,5.6017
*CC(COCC=C)O*,5.2481
*CC(CC(C)(C)C)O*,5.3332
*CC(COCCCC)O*,5.303
*CC(CCCCCC)O*,5.7137
*CC(COCCCCCC)O*,5.7915
*CC(O*)c1ccccc1,5.4524
*CC(COc1cccc(C)c1)O*,4.5798
*CC(COc1ccc(Cl)cc1)O*,4.9216
*CC(COc1c(Cl)cc(Cl)cc1Cl)O*,4.6256
*OC(C)C(*)C,5.5235
*OC(F)(F)C(*)(F)F,9.8351
*CCCO*,6.2461
*CC(C)(C)CO*,5.9613
*CC(CO)(CO)CO*,5.6943
*CC(CO*)(COCC)COCC,5.1949
*CC(CCl)(CCl)CO*,6.5804
*CC(CBr)(CBr)CO*,5.6999
*CCCCO*,6.0135
*CCCCCCO*,6.0774
*CCCCCCCCO*,6.0919
*CCCCCCCCCO*,5.9832
*CCCCCCCCCCO*,6.1884
*CCCCCCCCCCCCO*,6.2257
*CC1(CO*)CCCCC1,5.8122
*CC1(CO*)CCC(C)CC1,5.8267
*Oc1ccc(*)cc1,4.1373
*Oc1cccc(*)c1,5.0109
*Oc1c(C)cc(*)cc1C,4.5131
*Oc1c(C)cc(*)cc1C(C)CCC,4.2294
*Oc1c(C)cc(*)cc1C(C)CCCC,4.226
*Oc1c(OC)cc(*)cc1OC,4.3423
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,3.8556
*Oc1ccc(Cc2ccc(*)cc2)cc1,4.865
*OC1C(C)(C)C(*)C1(C)C,5.3086
*CC1CCC(COCO*)CC1,6.3338
*CCOCO*,6.4615
*CCCCOCO*,6.3363
*CCCCCOCO*,6.4901
*CCCCCCOCO*,6.5809
*CCCCCCCCCOCO*,6.3507
*CCCCCCCCCCOCO*,6.3968
*CCCCCCCCCCCCCCOCO*,6.443
*CCCCCCCCCCCCCCCCCCOCO*,6.621
*CCCCCCOCCCCCCOCCCCCO*,5.6821
*CCCCCCCCCCOCCCCCCOCCCCCCO*,6.0095
*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,6.0257
*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,5.8764
*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,6.045
*CCSSCCOCO*,5.0437
*CCSSCCO*,5.3343
*CCSSSSCCO*,4.2061
*Oc1ccc(Sc2ccc(*)cc2)cc1,4.2009
*Oc1ccc(SSCCCCSSc2ccc(*)cc2)cc1,3.9438
*Oc1ccc(SSCCSSc2ccc(*)cc2)cc1,3.8114
*Oc1ccc(SSCCCCCCCCCCSSc2ccc(*)cc2)cc1,3.9858
*CCOCCOC(=O)CCCCCCCC(=O)O*,6.4552
*CCOCCOC(=O)CCCCCCCCC(=O)O*,6.5248
*CCOCCOCCOC(=O)CCCCCCCCC(=O)O*,5.7898
*C(=O)OCCOC(=O)c1ccc(*)o1,3.2205
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,4.6602
*CCCC(=O)OCCOC(=O)c1ccc(O*)cc1,4.7014
*CCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,4.5036
*CCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,4.4498
*CCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,4.6377
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,3.7261
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,4.5512
*CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O*)cc2)cc1,4.6518
*CC(=O)NCCCCCCNC(=O)CO*,6.1421
*CCCC(=O)NCCCCCCNC(=O)CCCO*,5.4466
*CCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.3636
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCO*,5.8882
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,5.9469
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO*,5.4892
*CCOCC(=O)NCCCCCCNC(=O)CO*,5.1019
*CCCNC(=O)CCCCC(=O)NCCCO*,5.2859
*CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.6276
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.7098
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.7912
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.9069
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,5.6076
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.3915
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.71
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.6857
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.7312
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,5.1384
*CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO*,5.8422
*CC(=O)NCCCCCCNC(=O)COc1ccc(O*)cc1,4.4776
*CCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,5.287
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.5008
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,5.1934
*CCCC(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(O*)c2)c1,4.1874
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,3.1562
*C(=O)COCC(=O)N1CCN(*)CC1,5.6093
*C(=O)COCCOCC(=O)N1CCN(*)CC1,5.164
*C(=O)NCCCCCCNC(=O)c1ccc(*)o1,4.5303
*CCOCCOC(=O)NCCCCCCNC(=O)O*,5.8048
*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,6.0302
*CCC(=O)OC(=O)CCC1CCC(*)O1,5.624
*CCC(=O)OC(=O)CCc1ccc(*)o1,4.7063
*CC(=O)OC(=O)c1cccc(O*)c1,4.153
*CC(=O)OC(=O)c1ccc(O*)cc1Br,4.5726
*CC(=O)OC(=O)COc1cccc(O*)c1,4.4439
*CC(=O)OC(=O)COc1ccc(O*)cc1,4.0904
*Oc1ccc(C(=O)OC(=O)c2ccc(*)cc2)cc1,4.441
*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4379
*CCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,4.0132
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.3065
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,4.05
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4911
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4701
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,3.9498
*CCCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,4.0303
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.4092
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.6031
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,4.2143
*CCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2ccc(O*)cc2)cc1,4.2778
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,3.8246
*CCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,3.765
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,4.746
*c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc(*)ccc5n4)cc(-c4ccccc4)c3c2)cc1,3.4178
*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,3.358
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)nn3)cc2)cc1,3.9499
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,2.9235
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,4.3214
*COC1CCC(O*)CC1,6.2909
*CCOCCOC(=O)C(=O)O*,5.7606
*CCOCCOC(=O)CC(=O)O*,5.5945
*CCOCCOC(=O)C(C)C(=O)O*,6.3545
*CCOCCOC(=O)C(CCC)C(=O)O*,6.2462
*CCOCCOC(=O)C(CCCCC)C(=O)O*,5.5316
*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,6.1842
*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,6.441
*CCOCCOC(=O)CCC(=O)O*,6.2926
*CCOCCOC(=O)CCCC(=O)O*,6.2403
*CCOCCOC(=O)CCCCC(=O)O*,6.1095
*CCOCCOC(=O)CCCCCC(=O)O*,6.5754
*CCOCCOC(=O)CCCCCCC(=O)O*,6.6005
*CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,6.3825
*CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,4.3825
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,3.1097
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,3.1316
*Oc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,3.4703
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,3.926
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(*)nc6c5)cc4n3)cc2)cc1,3.3274
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,3.2905
*c1ccc(Oc2ccc(-c3cnc4cc5nc(*)cnc5cc4n3)cc2)cc1,2.5578
*c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1454
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,3.1698
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,4.8415
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,8.8881
*CC(CCCCCCCCCC)O*,5.9022
*CC(CC(Cl)(Cl)Cl)O*,5.5252
*CCC(C)O*,5.9265
*CC(C)CO*,5.99
*CC(CC)(CCl)CO*,6.243
*CCOCC(CCl)O*,6.0832
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,6.6106
*CC(O*)C1CC(F)(F)C1(F)F,6.2217
*Oc1c(C)cc(*)cc1-c1ccccc1,3.9034
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccc(C)cc1,4.1632
*CC1CC(*)OCO1,6.4797
*CC1CC(*)OC(C)O1,6.0751
*CC1CC(*)OC(CCC)O1,6.1416
*CC(O)COc1ccc(O*)cc1,4.733
*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,4.9655
*Oc1ccc(CC(Cc2ccc(*)cc2)(C(=O)OCC)C(=O)OCC)cc1,4.4566
*Oc1ccc(CC(C#N)(Cc2ccc(*)cc2)c2ccccc2)cc1,4.7079
*Oc1ccc(CC(C#N)(C#N)Cc2ccc(*)cc2)cc1,4.9665
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,4.2119
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,4.6083
*CCOCCOCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,4.0233
*OC1CCCCC1*,5.0758
*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(*)cc2)cc1,4.4089
*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,4.4175
*CCOCCOC(=O)CC(=CC(=O)O*)c1cc(C)ccc1OC,3.1
*Oc1ccc(OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)cc1C,4.0998
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,5.2874
*CCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,6.1368
*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,5.7691
*CC(C)(C)COC(=O)NCCOCCOCCNC(=O)O*,5.9669
*CCOC(=O)NCCCOCCCNC(=O)O*,6.1366
*CCOC(=O)NCCOCCOCCNC(=O)O*,6.1965
*Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc(*)cc2)cc1,4.4102
*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.1637
*Oc1cccc(Oc2cccc(OC(*)=O)c2)c1,5.0817
*CCCCCCCCc1nnc(*)o1,6.5384
*CCCCCCCCCCc1nnc(*)o1,6.4508
*c1ccc(Oc2ccc(-c3nnc(*)o3)cc2)cc1,3.9755
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)c3)o2)cc1,3.4063
*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.4813
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,3.8335
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,3.8793
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(Cl)c4)cc3Cl)cc2)cc1,4.157
*Oc1c(-c2ccccc2)cc(*)cc1-c1cccc(C)c1,3.8434
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,3.7659
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,3.9365
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Sc4ccc(*)cc4)cc3)cc2)cc1,4.0112
*CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O*)c1,4.3129
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,4.2565
*CC(CC)(CC)CO*,5.556
*CCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(O*)cc2)cc1,3.9748
*CC(O*)C(C)C,5.7684
*OC(*)CCCCCCCC,5.9039
*CC1(CO*)CC=CCC1,5.2922
*CC1(CO*)CC=C(C)CC1,5.4083
*CC1CC1CO*,6.058
*CCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1,3.1798
*CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O*)c3)cc2)c1,3.5777
*CCCCCCCCCCOC(=O)COCC(=O)O*,6.164
*CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O*,6.3212
*CCOCCOCCOC(=O)CCCCC(=O)O*,6.3231
