smiles,value
*Nc1ccc(C(=O)C(*)=S)cc1,5.95
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,5.88
*C(=O)c1ccc(OC(*)=S)cc1,5.05
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,5.43
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,3.72
*CC(=O)Cc1ccc(*)s1,3.59
*c1ccc(C(F)(F)CC(*)(F)F)s1,3.75
*CC(=O)C(=S)c1ccc(*)s1,4.85
*COc1ccc(-c2ccc(*)cc2)s1,4.15
*CC(=O)Cc1ccc(*)cc1,3.64
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,5.22
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,5.47
*CNCC(*)=O,3.5
*Oc1ccc(C(=S)c2ccc(*)cc2)s1,4.54
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,4.39
*C(=O)C(=S)OC(*)=S,6.46
*c1ccc(NC(F)(F)C(*)(F)F)cc1,3.92
*Cc1ccc(C*)cc1,3.97
*CCc1ccc(C(*)=S)s1,4.38
*CCOC(=O)c1ccc(C(=O)O*)cc1,3.82
*COc1ccc(O*)s1,3.85
*OC(=O)c1ccc(C(*)=O)s1,4.57
*NC(=S)OC(*)=S,6.0
*NOc1ccc(O*)cc1,4.11
*NC(=O)C(=S)C(*)=O,6.53
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,6.84
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,5.23
*CNC(=S)O*,4.57
*Nc1cccc(C(*)=O)c1,4.43
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,8.62
*CC(=O)OC(*)=O,3.95
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,3.87
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,7.04
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,4.95
*CCNc1ccc(*)s1,3.76
*Cc1ccc(C(=O)c2ccc(*)s2)s1,4.69
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,5.67
*Nc1ccc(NC(=O)NONC(*)=O)s1,6.1
*CNC(=O)C(*)=S,5.23
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,9.09
*CNc1ccc(N*)cc1,4.2
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,6.72
*c1ccc(*)cc1,4.48
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,3.57
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,4.21
*Cc1ccc(-c2ccc(N*)cc2)cc1,4.35
*CNc1ccc(O*)cc1,4.14
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,4.71
*OC(F)(F)C(=O)C(*)(F)F,3.55
*NC(=O)c1ccc(C(*)=S)s1,6.12
*OC(=S)c1ccc(C(*)=O)cc1,5.24
*NC(F)(F)CC(*)(F)F,3.9
*CC(=O)c1ccc(-c2ccc(*)s2)s1,4.89
*c1ccc(C(F)(F)NC(*)(F)F)s1,4.48
*C(=O)NC(F)(F)C(*)(F)F,3.53
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,4.09
*C(=S)OC(=S)c1ccc(*)cc1,5.52
*NC(=O)Nc1ccc(*)cc1,4.69
*NC(=S)c1ccc(O*)cc1,4.57
*NCC(F)(F)C(*)(F)F,4.32
*CC(=S)NO*,5.15
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,5.13
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,6.22
*NC(=O)c1ccc(O*)s1,4.85
*Nc1ccc(C(=O)O*)s1,6.18
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,5.23
*OC(=S)OC(*)=O,4.16
*Cc1ccc(Nc2ccc(*)cc2)cc1,3.94
*C(=O)C(F)(F)NC(*)(F)F,4.75
*CCCC(*)=S,3.29
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,6.31
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,4.44
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,5.9
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,4.25
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,4.0
*CNOC(*)=S,3.89
*CC(=O)CO*,3.7
*Oc1ccc(OC(*)=O)cc1,3.95
*Cc1ccc(C(=O)O*)s1,4.17
*CCC(=O)c1ccc(*)cc1,3.81
*CCCCCOC(=O)O*,3.09
*OC1C(CO)OC(*)C(O)C1O,3.78
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,8.85
*Cc1ccc(NC(*)=S)cc1,4.11
*C(=O)Oc1ccc(C(*)=S)cc1,4.83
*CC(=O)N*,4.01
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,3.82
*NOC(F)(F)C(*)(F)F,3.73
*CNOc1ccc(*)s1,3.82
*Nc1ccc(OC(*)=S)s1,5.02
*Cc1ccc(Oc2ccc(*)s2)cc1,3.59
*Cc1ccc(CC(*)=S)s1,3.57
*CO*,3.72
*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,3.19
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,4.84
*CC(=O)c1ccc(O*)s1,4.43
*CC(=S)c1ccc(O*)cc1,4.45
*CCC(=O)c1ccc(*)s1,4.12
*CNCC(*)=S,3.85
*C(=S)CC(F)(F)C(*)(F)F,3.81
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,6.66
*NC(=O)NC(*)=S,7.36
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,3.91
*C(=S)C(=O)C(F)(F)C(*)(F)F,4.75
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,4.1
*NC(=O)C(=S)c1ccc(*)cc1,5.85
*NC(=O)OC(*)=S,5.76
*OC(F)(F)c1ccc(C(*)(F)F)cc1,3.68
*CNCc1ccc(*)cc1,3.37
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,3.05
*Nc1ccc(Oc2ccc(*)s2)cc1,4.14
*CCc1ccc(-c2ccc(*)cc2)cc1,3.58
*CNc1ccc(C(*)=O)s1,5.29
*C(=O)c1ccc(C(=O)C(*)=S)cc1,5.0
*Nc1ccc(C(=O)O*)cc1,4.61
*CC(=O)C(=S)C(*)=O,6.33
*Cc1ccc(OC(*)=S)s1,4.25
*CCCC(*)=O,3.27
*c1cccc(*)n1,4.35
*CNc1ccc(C(*)=O)cc1,4.8
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,4.29
*C(F)C(*)(F)F,3.06
*CC(=S)CC(*)=S,3.96
*OC(=O)C(F)(F)C(*)(F)F,3.31
*CC(=O)NC(*)=S,4.69
*CCCCCOCO*,3.06
*C(=S)NC(F)(F)C(*)(F)F,3.81
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,7.44
*OC(F)(F)NC(*)(F)F,4.04
*C(=S)OC(=S)c1ccc(*)s1,6.22
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,3.85
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,3.99
*CNOc1ccc(*)cc1,3.65
*NC(=O)Oc1ccc(*)cc1,4.54
*CNC(=S)N*,5.58
*OC(=S)c1ccc(C(*)=O)s1,5.45
*CNc1ccc(-c2ccc(*)s2)cc1,4.42
*C(=S)C(F)(F)NC(*)(F)F,4.49
*Cc1ccc(-c2ccc(O*)cc2)s1,4.05
*Nc1ccc(Oc2ccc(*)cc2)cc1,4.38
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,4.55
*Nc1ccc(C(=O)c2ccc(*)s2)s1,8.01
*CC(=S)c1ccc(C(*)=S)s1,6.4
*Oc1ccc(C(F)(F)C(*)(F)F)s1,3.9
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,4.76
*CNCCNC(=O)OC*,3.67
*NOC(=O)NCC(=O)NC(*)=O,5.02
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,6.47
*Oc1ccc(Cc2ccc(*)cc2)cc1,3.5
*CCOCCOC(=O)O*,3.32
*CCCO*,3.03
*Sc1ccc(*)cc1,4.15
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.87
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,4.62
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,6.83
*C(=O)c1ccc(C(=O)C(*)=S)s1,6.61
*OC(=S)Oc1ccc(*)cc1,4.1
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,3.93
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,4.32
*Cc1ccc(C(=O)C(*)=S)s1,4.34
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,6.15
*NC(=O)OC(*)=O,5.35
*NC(=O)c1ccc(O*)cc1,4.32
*Cc1ccc(CO*)cc1,3.47
*Cc1ccc(-c2ccc(O*)s2)s1,4.19
*Cc1ccc(C(=S)O*)s1,4.71
*CCOC(=O)CCCCC(=O)O*,3.25
*CC(=S)c1ccc(O*)s1,5.64
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,4.45
