smiles,value
*C(=O)c1ccc(C(=O)C(*)=S)s1,2.3542
*CCOCCOC(=O)O*,1.6326
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,2.0173
*CONC(*)=O,1.7438
*Oc1ccc(Oc2ccc(*)cc2)s1,1.8525
*COc1ccc(-c2ccc(*)cc2)s1,1.9391
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,2.646
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.1003
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,2.4376
*Nc1cccc(C(*)=O)c1,1.9618
*CC(=S)CO*,1.8843
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,2.244
*c1ccc(OC(=S)c2ccc(*)s2)cc1,2.2131
*CC(=O)C(=S)c1ccc(*)s1,2.0529
*OC(=O)OC(*)=O,1.5714
*Cc1ccc(Nc2ccc(*)s2)s1,1.8772
*Nc1ccc(NO*)cc1,1.8848
*Cc1ccc(-c2ccc(N*)s2)s1,1.9938
*CCO*,1.6377
*COCOCCCO*,1.6589
*CC(=O)c1ccc(C(*)=O)s1,1.9246
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,1.8316
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,2.1956
*CCOC(=S)NC(=S)c1ccc(N*)cc1,2.0467
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9726
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,1.8174
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,1.9468
*CCOC(=O)CCCCC(=O)O*,1.6581
*Cc1ccc(CC(*)=S)cc1,1.8601
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,2.1519
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,2.2782
*C(=O)C(F)(F)CC(*)(F)F,1.6107
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,2.0222
*CCOC(=O)CCCCCCC(=O)O*,1.6577
*C(=O)C(=S)OC(*)=S,2.3004
*CC(*)C,1.6081
*CC(=O)NC(*)=O,1.7864
*CNC(=O)ONC(=O)NO*,1.7609
*OC(F)(F)c1ccc(C(*)(F)F)s1,1.7563
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,2.2317
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,2.1209
*Nc1ccc(OC(*)=S)cc1,1.9514
*C(=O)c1ccc(OC(*)=S)cc1,2.0762
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,1.9663
*C(=S)C(F)(F)NC(*)(F)F,1.7879
*Sc1ccc(*)cc1,1.9808
*Cc1ccc(-c2ccc(O*)cc2)s1,1.9368
*CC(=S)CC(*)=S,1.9346
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,2.3449
*CNCC(*)=S,1.8901
*NC(=O)c1ccc(O*)s1,1.969
*Nc1ccc(C(=O)c2ccc(*)s2)s1,2.5062
*c1ccc(NC(F)(F)C(*)(F)F)cc1,1.7935
*CC(=O)OC(*)=S,1.7532
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,1.8167
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,2.003
*CCCN*,1.6776
*CNCCNC(=O)OC*,1.6706
*Cc1ccc(C(=S)O*)cc1,1.8934
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,1.7814
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,1.9018
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,2.033
*OC(=S)C(F)(F)C(*)(F)F,1.7142
*Nc1ccc(C(=O)O*)cc1,1.8988
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,2.9445
*OC(=S)OC(*)=O,1.7396
*CNCN*,1.7262
*CNCCCOCO*,1.6616
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,2.3807
*COc1ccc(O*)s1,1.795
*CC(=O)c1ccc(C(*)=O)cc1,1.8797
*NC(=S)Nc1ccc(*)cc1,2.0938
*NC(=O)c1ccc(C(*)=S)cc1,1.971
*CONO*,1.7417
*OC(=O)C(F)(F)C(*)(F)F,1.5879
*NCC(F)(F)C(*)(F)F,1.5942
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,2.3607
*NC(=O)Nc1ccc(*)cc1,1.9598
*CC(=O)CC(*)=O,1.7565
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,2.3284
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,1.7289
*CC(=O)c1ccc(O*)cc1,1.7866
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,2.8943
*NCCCNC(=O)NC(*)=O,1.7499
*C(=S)OC(=S)c1ccc(*)cc1,2.1589
*CNCO*,1.6697
*C(=O)Oc1ccc(C(*)=S)s1,2.0962
*C(=O)c1ccc(C(=O)C(*)=S)cc1,2.0994
*CNc1ccc(C(*)=S)s1,2.251
*NC(=O)NC(*)=S,2.102
*Oc1ccc(C(=S)c2ccc(*)s2)s1,2.0575
*CNc1ccc(C(*)=O)s1,2.0195
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,2.1534
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,1.899
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,1.9675
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,1.9843
*CCc1ccc(-c2ccc(*)s2)s1,1.9248
*C(=S)CC(F)(F)C(*)(F)F,1.767
*NC(F)(F)NC(*)(F)F,1.6331
*CCc1ccc(C(*)=S)cc1,1.9173
*CC(*)F,1.6305
*CCC(=O)N*,1.7036
*Nc1ccc(OC(*)=S)s1,2.0409
*NCNC(=O)OC(=O)NC(*)=O,1.7355
*C(=O)c1ccc(Oc2ccc(*)s2)s1,2.0427
*NC(=O)C(=S)c1ccc(*)cc1,2.1735
*Cc1ccc(-c2ccc(N*)cc2)cc1,1.9585
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,2.4956
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,1.7345
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,2.0511
*C(F)C(*)(F)F,1.5796
*Cc1ccc(NC(*)=S)cc1,1.9161
*Cc1ccc(C(=O)C(*)=S)cc1,1.9454
*NC(=O)NO*,1.8753
*c1ccc(CC(F)(F)C(*)(F)F)s1,1.7679
*CCC(=O)c1ccc(*)cc1,1.8245
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.9034
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.0574
*OC(=S)Oc1ccc(*)s1,1.9459
*NOC(=O)O*,1.7479
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,2.1305
*CCCO*,1.6476
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,1.8005
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,2.4805
*C(=O)NC(=O)c1ccc(*)cc1,1.8899
*CCCC(*)=O,1.6556
*CCCCCCC(=O)N*,1.6565
*Nc1ccc(Oc2ccc(*)s2)cc1,1.9073
*Nc1ccc(Nc2ccc(*)s2)s1,1.9478
*Oc1ccc(C(=S)c2ccc(*)cc2)s1,2.0044
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,2.0445
*CNOC(*)=S,1.8633
*NC(=O)Oc1ccc(*)s1,1.9321
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,1.985
*NC(=S)c1ccc(C(*)=S)s1,2.3514
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,1.7603
*CCc1ccc(O*)s1,1.7996
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,2.2986
*CCCc1ccc(*)s1,1.7538
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,2.3194
*Oc1ccc(Oc2ccc(*)s2)s1,1.867
*COC(=O)O*,1.657
*CC(=S)c1ccc(O*)s1,2.1619
*NC(=S)OC(*)=S,2.157
*C(=O)C(F)(F)NC(*)(F)F,1.6253
*c1ccc(C(F)(F)CC(*)(F)F)cc1,1.7249
*Nc1ccc(C(=O)O*)s1,2.0928
*Cc1ccc(Nc2ccc(*)cc2)cc1,1.8879
*CNc1ccc(O*)s1,1.8497
*Nc1ccc(-c2ccc(O*)cc2)cc1,1.9841
*CNCc1ccc(*)s1,1.7813
*Oc1ccc(C(F)(F)C(*)(F)F)s1,1.7924
*CNCc1ccc(*)cc1,1.7745
*Nc1ccc(NC(=O)NONC(*)=O)s1,2.1192
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,2.2022
*Cc1ccc(CO*)s1,1.8606
*CC(=S)c1ccc(C(*)=S)s1,2.4487
*OC(=O)c1ccc(C(*)=O)cc1,1.869
*CCCCCC(=O)O*,1.6432
*CCC(O*)(C(F)(F)F)C(F)(F)F,1.5724
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,1.6306
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,1.9173
*NC(=O)C(=S)c1ccc(*)s1,2.5744
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,2.5024
*CC(=O)O*,1.6701
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,2.116
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,2.2925
*C(=S)C(=O)C(F)(F)C(*)(F)F,1.9833
*Cc1ccc(Cc2ccc(*)s2)cc1,1.8173
*CNCC(*)=O,1.7201
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,2.0467
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.5509
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,2.0777
*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.2729
*Cc1ccc(CC(*)=S)s1,1.8463
*CCOC(=O)NCCOCCOCCNC(=O)O*,1.6526
*CC(=O)OC(*)=O,1.7033
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,1.7297
*Cc1ccc(Nc2ccc(*)s2)cc1,1.8937
*CC(=O)Cc1ccc(*)s1,1.799
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,2.1267
*NC(=O)C(=S)C(*)=O,2.263
*OC(=S)Oc1ccc(*)cc1,1.8793
*CC(=S)C(=O)C(*)=S,2.1951
*CC(=S)c1ccc(N*)cc1,2.1325
*CNc1ccc(N*)cc1,1.8632
*NC(=S)NC(*)=S,2.2528
*Cc1ccc(C(=O)O*)s1,1.8582
*NC(=O)Nc1ccc(*)s1,2.0074
*NC(=S)C(=O)O*,2.1342
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,2.2302
*CCCCCOCO*,1.6043
*Cc1ccc(NO*)s1,1.8806
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,2.0027
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,2.2535
*NC(=O)OC(*)=O,1.7525
*C(=S)OC(=S)c1ccc(*)s1,2.2971
*c1ccc(C(F)(F)NC(*)(F)F)s1,1.7771
*CCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,1.8137
*CNC(=O)c1ccc(*)s1,1.8558
*CNCNC(=O)NC(=O)N*,1.6781
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,1.8941
*C(=S)NC(F)(F)C(*)(F)F,1.765
*NC(=S)NO*,2.0671
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.4847
*C(=O)C(F)(F)C(=O)C(*)(F)F,1.6328
*CCc1ccc(O*)cc1,1.7865
*c1ccc(C(F)(F)NC(*)(F)F)cc1,1.7422
*CCC(=S)O*,1.8214
*CNc1ccc(C(*)=O)cc1,1.9491
*OC1C(CO)OC(*)C(O)C1O,1.6879
*OC(F)(F)C(=O)C(*)(F)F,1.5807
*CNOc1ccc(*)cc1,1.8294
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,1.9682
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,2.393
*CC(O*)C(F)(F)F,1.4843
*CC(=S)OC(*)=S,1.9523
*Nc1ccc(C(=O)C(*)=S)cc1,2.2161
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.5812
*CCOC(=O)c1ccc(C(=O)O*)cc1,1.8075
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.9768
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,1.8028
*NC(=O)OC(*)=S,1.9479
*NOc1ccc(O*)cc1,1.8691
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,2.0164
*Nc1ccc(*)cc1,2.124
*CNc1ccc(N*)s1,1.8551
*Cc1ccc(NC(*)=S)s1,1.9817
*NOC(F)(F)C(*)(F)F,1.6008
*NC(=O)C(=S)O*,2.1173
*CCC(F)(F)C(*)(F)F,1.5774
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,2.186
*Cc1ccc(C(=O)N*)cc1,1.8171
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,1.8364
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,1.9846
*CC(=O)C(=S)c1ccc(*)cc1,2.03
*CC(=O)Nc1ccc(*)s1,1.8784
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,2.3239
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,2.2999
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,1.8822
*CCc1ccc(-c2ccc(*)cc2)cc1,1.872
