smiles,value
*c1nc(C)nc(N(*)c2ccccc2)n1,4.4826
*CC(*)OCC(=O)OC,5.3903
*C=CC(C)C(*)C,5.2899
*CCOC(=O)C=CC(=O)O*,4.8762
*C=C(F)C(F)(F)C*,5.7867
*CC(=S)c1ccc(O*)cc1,2.734
*CCCOC(=O)CCCCCCCCCCC(=O)O*,6.5126
*CC(*)n1nnc2ccccc21,4.0479
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCCC2)cc1,4.9619
*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,5.0272
*Oc1ccc(SSCCSSc2ccc(*)cc2)cc1,4.0205
*CC(C)(C)C(=O)N*,5.6887
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.5282
*CCCCOC(=O)O*,7.3079
*c1ccc2c(c1)[Si](C)(C)c1cc(*)ccc1N2C,3.6899
*CCC[Si](C)(C)O[Si](C)(C)CCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.5354
*CC1CC1COC(=O)NC1CC1NC(=O)O*,6.5515
*CCNc1ccc(*)s1,3.9675
*OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12,5.5385
*CC(*)(F)C(=O)OCCC,6.5259
*CC=CCNC(=O)CCC=CCCC(=O)N*,5.3865
*CNc1ccc(O*)cc1,4.3424
*CC(CBr)(CBr)COC(=O)CCCCC(=O)O*,6.0899
*CC(*)C(=O)OCCCCSC,4.571
*c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,2.4436
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.5354
*OP(=O)(Oc1ccccc1)Oc1ccc(-c2ccc(*)cc2)cc1,4.631
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,4.7326
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.5902
*Cc1c(O)c(CNC(=O)N*)cc(C(CC)=NO)c1O,4.9442
*NC(CSC(=O)OCc1ccccc1)C(*)=O,5.0387
*CCCCCCCC[N+](C)(C)CCCCCC[N+](*)(C)C,0.1032
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC(*)=O)CC2)CC1,6.4758
*c1cc(CCCCCCCCCC)c(*)s1,2.6027
*CCOCCOC(=O)C=CC(=O)O*,4.6987
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7012
*OC(=O)CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC(*)=O)cc1,4.9033
*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,3.6854
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.8204
*CNCC(*)=S,3.4106
*Oc1ccccc1CNC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,4.6144
*C(c1ccc(N(C)C)cc1)C(*)c1ccc([N+](=O)[O-])cc1,2.3431
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,3.3446
*Cc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.8894
*C=CCCCC*,5.7726
*CCC1CC(*)C2C3CC(CC)C(C3)C12,6.6502
*c1cc(C=O)cc(*)c1O,4.1592
*C(=S)C(F)(F)CC(*)(F)F,2.8419
*CNC(=S)C(*)=O,2.602
*CCCCCCCNC(=O)c1cccc(C(=O)N*)c1,4.8667
*CNc1ccc(O*)s1,4.4862
*CC(c1ccccc1)C1C(=O)OC(=O)C1*,5.3123
*Oc1ccc(Oc2ccc(*)cc2)s1,4.6798
*OC(=O)OC(*)=O,5.0987
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)nc1)C2=O,3.0206
*CC(C)(C)CO*,5.8123
*CCCP(CCCCCCCC)CCCNC(=O)C(=O)N*,4.1641
*Nc1ccc(*)c2ccccc12,2.8917
*CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,6.0458
*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,5.9323
*CCCc1ccc(*)cc1,4.9932
*C=Cc1cc(OC)c(C=Cc2ccc(*)s2)cc1OC,1.7107
*CC(=O)OC(=O)COc1cccc(O*)c1,4.3174
*COC1CCC(*)OC1,5.6324
*NC(C)CNC(=O)C1CC1C(*)=O,5.5051
*C=Nc1cccc(N=Cc2cccc(*)n2)c1,3.1599
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,6.3477
*CC(*)(CO)C(=O)OCC,5.8505
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(*)=O)c2)cc1,3.6703
*c1ccc2c(c1)c1ccccc1n2*,3.9529
*Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S*)cc2)cc1,4.7843
*CCCOC(=O)CC(=O)O*,6.6256
*Nc1ccc(*)c(Cl)c1Cl,4.4048
*NC(=O)C(=S)C(*)=O,1.0075
*NC(CCC(*)=O)C(=O)OC,5.6456
*CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC(*)CC4)cc3)cc2)CC1,4.6275
*Nc1cc(NC(=O)Nc2ccc(NC(*)=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,2.5826
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.0593
*C=CC1CC(*)C2C(=O)N(c3ccccc3C)C(=O)C12,4.5629
*C=C(*)c1cccc(Br)c1,0.2843
*C=CC(C*)C(C)CC,4.9643
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.3398
*CCCCCCOC(=O)CC=CCC(=O)O*,5.811
*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,3.3015
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,2.263
*CC(C)(CC)C(=O)O*,6.6259
*CCc1ccc(-c2ccc(*)cc2)cc1,4.2048
*c1cc(CCN(CC)c2ccc(N=Nc3ccc(C=C(C#N)C#N)cc3)cc2)c(*)s1,1.3795
*CCCCNC(=O)CCC=CCCC(=O)N*,5.5356
*CCCCCCCCc1nc2cc3sc(*)nc3cc2s1,4.3173
*CC(O)CN(*)c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,2.4267
*C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc(*)ccc5n4)cc3)cnc2c1,3.0578
*CCC1CC(=O)N(*)C1=O,6.0041
*C=CC1CC(*)C2C(=O)N(CCCCCC)C(=O)C12,4.6556
*C(=O)Nc1cccc(NC(=O)c2cccc(NC(=O)c3ccc(-c4nc5cc(*)ccc5[nH]4)cc3)c2)c1,3.3084
*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,4.5398
*NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(*)=O)cc2)cc1,4.754
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,2.7839
*C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c(*)s2)c(F)c1F,2.8156
*CCOCCOCCOC(=O)CCC(=O)O*,6.2323
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,5.1444
*C=CC1CC(*)C2C(=O)N(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)C12,5.0009
*C=CC(C)C(*)C(=O)OCCCC,5.2364
*NC(CCC(=O)OC)C(*)=O,5.9283
*c1ccc(N(*)CCCCCC)cc1,3.7028
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,2.2297
*C(Br)=C(c1ccccc1)c1ccc(*)cc1,3.469
*NC(CC(*)=O)C(=O)OCCCC,6.151
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,5.7716
*Nc1cc(Cl)c(*)cc1Cl,3.1744
*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1C,4.8377
*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCC,3.4055
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9682
*c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc(*)nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,3.1992
*CCOCCOc1ccc(NC=Nc2ccc(O*)cc2)cc1,3.9725
*CC(*)(F)C(=O)OCC(F)(F)C(F)F,6.8862
*OC(=O)OCCCCCCOC(=O)OC1COC2C(*)COC12,6.6217
*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCC,4.1277
*COC(=O)NCc1ccc(CNC(=O)OCc2ccc(*)o2)o1,5.0674
*c1ccc(N(*)c2ccc(S(=O)(=O)O)cc2)cc1,3.3685
*N=P(*)(OCCC(=O)C=C)OCCC(=O)C=C,3.9384
*c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n(*)c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,2.5202
*CCCOC(=O)COCC(=O)O*,6.0368
*CC(*)C(=O)OCF,6.4866
*CNc1ccc(C(*)=O)s1,3.1504
*Oc1ccc(S(=O)c2ccc(OC(*)=O)cc2)cc1,4.6592
*CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.544
*CNc1ccc(C(*)=S)s1,2.4271
*NNC(=O)C(*)=O,5.5325
*CCC(C)CCOC(=O)CCCCC(=O)O*,6.7005
*CNCO*,5.5885
*C(=O)C(=S)OC(*)=S,2.6385
*CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O*)c1,4.8491
*CCCOC(=O)NCCCCCCNC(=O)O*,6.2372
*OC(CCl)COC(=O)C1=C(C(=O)OCC(CCl)OC(=O)c2ccc(C(*)=O)cc2)C2C=CC1C2,3.8265
*C1=CC=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.7929
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,2.8474
*CCCCc1nnc(*)o1,6.3699
*CCOCCOC(=O)CC(=O)O*,6.2374
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,4.017
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCO*,5.7609
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCC1,3.5076
*CCCOC(=O)CCC(C)CC(=O)O*,6.7963
*CC(C)(C)C1C(=O)N(c2ccccc2C)C(=O)C1*,4.8214
*CCCCCCOC(=O)CCCC(=O)O*,6.6665
*CC(CO*)(CS(=O)(=O)CC)CS(=O)(=O)CC,5.0473
*c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3994
*Sc1ccc(*)cc1,3.6211
*CC(=S)OC(*)=S,3.3702
*c1cc(C(=O)NCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,3.3359
*CC(*)SCC,4.9086
*CC(=O)O*,7.0895
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.4434
*CCCCCCCCCCNCCCCCCN*,5.4327
*CC(*)O,6.3648
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,6.4832
*Cc1ccc(C(=O)N*)cc1,5.0419
*CCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.8159
*C(I)=C(*)I,3.8335
*CCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,2.0224
*CC(*)C(=O)c1ccc(CC)cc1,4.27
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,5.8355
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,2.6011
*CCOCCOC(=O)CCCCCCCCC(=O)O*,6.493
*NOC(F)(F)C(*)(F)F,6.8893
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,3.7637
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.7406
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)c(O)c1,2.5896
*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,3.4801
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,8.6189
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,3.5141
*CC(*)C(=O)Oc1cccc(C)c1,4.8262
*Oc1ccc(CC(C#N)(C#N)Cc2ccc(*)cc2)cc1,4.9531
*CC1CCC(COC(=O)C2CCC(C(=O)O*)CC2)CC1,6.6637
*C(C)=C(*)C#N,3.2656
*CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](*)(C)C,0.1771
*Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O*)cc1,5.4522
*CC(CC(*)(C#N)C#N)c1ccc(Cl)cc1,4.6797
*OC(COCCOC)COC(*)=O,6.2142
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)c1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,2.5033
*C(c1cccs1)=c1ccc(=c2ccc(=C(c3cccs3)c3ccc(-c4ccc(*)s4)s3)s2)s1,1.0381
*CC#CC#CCOc1ccc(-c2ccc(O*)cc2)cc1,4.0246
*C1CC(C)(C)OC1*,5.8529
*CC(*)F,7.6225
*CCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(*)C5=O,1.9902
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,2.5306
*CCCCOCO*,6.4832
*OC1CCC(OC(=O)NCCNC(*)=O)CC1,6.0582
*C(C)C(*)C(=O)OC,6.2685
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,2.7359
*CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,5.9794
*Cc1ccc(Cc2ccc(*)s2)cc1,4.5782
*c1ccc(*)c(C(=O)c2ccccc2)c1,3.9696
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,3.0996
*c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,2.7192
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,8.7447
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.5652
*Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C(*)=C(C#N)C#N)cc3)cc2)cc1,2.0414
*Cc1ccc(COC(=O)O*)cc1,5.5423
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,3.9194
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,2.9448
*CCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.0726
*CC(=O)c1ccc(O*)cc1,4.1635
*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,5.9245
*C=CC(=C(C)C)C(*)=C(C)C,3.4443
*CC(CCCC)O*,5.4348
*C=C(*)c1ccc([N+](=O)[O-])cc1,0.7984
*C=CC1CC(*)C(C#N)(CCC)C1,6.0806
*CC(*)OC(=O)C(F)(F)F,6.7842
*Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C(*)=O)c3)cc2)cc1,3.1839
*CCCC(C)CC(=O)N*,6.0894
*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.9129
*OC(C)(C)C(*)=O,5.8214
*CC(=O)NCC(=O)O*,6.011
*CC(O)COc1cccc(O*)c1,5.2018
*C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(*)F,8.2297
*C=CCCC*,4.6373
*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(-c6nn(*)c(=O)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1,3.2201
*OC(=O)CCCCCCCCC(*)=O,5.9944
*Cc1ccc(Nc2ccc(*)cc2)cc1,4.3854
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,2.0098
*CCN(CCOC(=O)C=Cc1ccc(C=CC(=O)O*)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,2.3089
*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c(*)nc6c4)C5=O)cc3C2=O)cc1,2.9114
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)ccc1Cl,3.7621
*C=Cc1csc(-c2cc(*)cs2)c1,3.0335
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,5.0249
*NC(CCC(*)=O)C(=O)OCc1ccccc1,5.1457
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,4.8122
*OC(=O)OCCCCOC(=O)OC1COC2C(*)COC12,6.6085
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,6.3839
*c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,3.1985
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,3.5814
*OC(C)CCOC(=O)CCCCCCCCCCC(*)=O,6.742
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,2.3242
*c1cc(CCCC)c(*)s1,2.5394
*C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCNCCCC)c(*)cc2OCCNCCCC)cc1OCC(CC)CCCC,2.9566
*c1ccc(-c2cc(CCCCCCCCCCC)c(*)s2)s1,1.5503
*CCCCCCCCc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,4.3273
*CNc1ccc(N*)s1,4.2825
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.4523
*c1ccc(-n2ccc(-c3cccc(-c4ccn(*)n4)c3)n2)cc1,3.7316
*c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,2.8529
*CCC(c1ccccc1)C(*)c1ccccc1,5.4001
*CCCCCCCCCCOC(=O)C(=O)O*,5.4658
*c1cc(-c2ccc(OCCCCCCCC)cc2)c(*)s1,2.6404
*NC(C)C(C)C(*)=O,6.1482
*CC(*)C(=O)NCC,5.2246
*OC1C(COCO)OC(*)C(O)C1O,5.9663
*CC(*)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,3.6528
*CCSSSSCCO*,4.5753
*CCCCCCOC(=O)CCCCCCCC(=O)O*,6.8043
*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,4.5375
*CC(CO)(CO)CO*,5.7959
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,6.8244
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.9843
*=CC1OC(C=*)C2C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)C12,5.0879
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,5.9375
*C=C(*)c1cccc(Cl)c1,0.8655
*c1ccc(C(=O)Nc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1,2.445
*CCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.7563
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,5.2249
*c1ccc(-c2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,3.6007
*Nc1ccc(Oc2ccc(*)cc2)cc1,3.6519
*C=Cc1sc(*)c2c1OC(CCCCCC)CO2,1.0146
*CCCC(=O)NCCCCCCNC(=O)CCCO*,5.652
*CCNC(=O)c1cccc(C(=O)N*)c1,4.6889
*CCOC(=O)CCSCCC(=O)O*,5.4614
*C=Cc1ccc(*)nc1,1.9268
*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,4.5449
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.2644
*CCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.2366
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,3.199
*C=Nc1cc(NC(=O)NCCNCCNO*)ccc1C,4.4938
*Nc1ccc(*)cc1Br,3.3506
*CC(*)c1ccc2c(c1)OCO2,4.4057
*Nc1ccc(C(=O)C(*)=S)s1,2.1167
*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,4.5912
*CC(*)n1cc2ccccc2n1,3.7572
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c(*)nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.2485
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,5.8874
*CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,5.7132
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,3.9034
*CCOCCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.1148
*CCCCOC(=O)C(OC)C(OC)C(=O)O*,6.1422
*c1cc(-c2ccccc2)c(*)s1,2.7439
*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ncc(*)s5)C6=O)cc4C3=O)cc2)cc1,1.9774
*C=NCCCCCCN=Cc1ccc(Sc2ccc(*)o2)o1,3.6661
*CCOCC(=O)NCCNC(=O)CO*,5.9751
*c1cc(N=Nc2ccc(C#N)cc2)cc(*)c1O,2.4223
*CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.664
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1958
*c1ccc(-c2ccc(*)c(Cl)c2)cc1Cl,3.6381
*C=Cc1ccc(-c2ccc(C=Cc3cc(*)ncn3)cc2)cc1,2.7379
*CCCCCCOCO*,6.7419
*CC(*)(C)C(=O)OC,6.5972
*CCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.99
*C=CC(=O)C=Cc1ccc(Sc2ccc(*)o2)o1,2.5309
*CC#CC#CCOC(=O)NCCCCCCNC(=O)O*,4.9601
*CCCCCCCc1nnc(-c2ccc(-c3nnc(*)o3)cc2)o1,3.843
*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.8028
*CC(*)C,6.5196
*Nc1ccc(Oc2ccc(*)s2)s1,4.3883
*CCCN*,5.2088
*CC(C)(C)COC(=O)Nc1ccc(NC(=O)O*)cc1,4.8883
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,5.0235
*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1,3.634
